condition_id,method,bit_width,seed,task,category,example_index,example_id,dataset_length,length_bucket,score
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,150,73a910a9f551d4d274e6f329d3f8a5049561120fae602224,4374,4-8k,28.57142857142857
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,151,fabab5b0e03630edd99d2b2ea223ff953d0d8de032a11bb1,4038,4-8k,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,156,154a6622a73d4e3db1f02476113b94d8c527b7d0ac01ed9a,4881,4-8k,50.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,164,977a06fd17dadfff5c389d40fdd5a91ffcc56a45dd53fa35,5307,4-8k,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,165,8d85a890f8b65203743e4e9411416d216e2bdf65f626cf23,4733,4-8k,100.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,166,6a1b88bdf6b4452fbdbbc79f52f47b1ef42fa1c058e9d236,4110,4-8k,100.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,169,daaf2e7324a8339d157f22a8060117f70cc05a0e87ff37d1,5428,4-8k,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,186,7022cbda00a72169cc470d7879da58fc0673ff175aa1f19f,7764,4-8k,100.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,191,379a5df5053403945db30c234b02d7d7087a593b070abb95,4787,4-8k,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,193,4e1520d379bc44b174f44482a9f512db0a7f9db46b7b68b7,5217,4-8k,100.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,194,70601344d5c269a97df44b9d3429bfcc5230800d6c97ac3a,5047,4-8k,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,197,abcece2a80908d35b2f960f69df896560b7945225fd8f8e7,7761,4-8k,100.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,199,32482945828a5aab162d7534d56b2b39f5292f6cd0fe0587,4584,4-8k,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,200,57d950b45a45d065fadfe4f352de3f11fcf3d7f57b89e322,9522,8k+,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,212,ee48c43c95fa56bfe9b01e1972a65fe143f6e0905bb9da7f,11780,8k+,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,218,3795313abd01d109fcd48784fd0930d7af60a7caa223cdfe,9433,8k+,57.14285714285715
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,224,ff147ffa9d6d295cdd0bfe0d0c99ec8dc6c212c3a4d3086a,10856,8k+,100.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,225,e3b48ce573be703c885c575899651a98ec7317b8d788e92d,10039,8k+,20.000000000000004
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,226,8dd616390124afd4e969f4764bf8fe02b8f4a60a3443c061,9041,8k+,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,228,a404b5f1c4663d5e1aca2ddf6e5cc0f2b00a45c53c9181c9,8017,8k+,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,233,49f7b1a3cba0780245fe5dd975a3d396cf0301be50fe624c,9815,8k+,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,245,4ced3912f614aca56f95eb0431c22e53c24c05717bf75f62,10959,8k+,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,253,9586d46352803a35f5726af431ea649bdd71efec91590036,9472,8k+,50.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,256,df369bbc837532888f001476535df2eb80cdbfaed0c6f294,10771,8k+,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,257,005c463249f9b25799798627fade1ca97e3dede4f8245a23,9189,8k+,33.33333333333333
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,268,3028780b1d61923e9791e81da2147de86a3be9e559e3bd73,9675,8k+,100.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,273,5679a28af119c49eef128407fce019942c46a7bfb755b130,10244,8k+,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,275,0874617ba73c23542f0abc0a68c4792cf2c535bbec0e11b5,9757,8k+,66.66666666666666
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,276,3217ac618975993bd935ed6711f8aeaa1b310d4157667829,8599,8k+,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,278,31cd60e0e4f7769a631584652127f3f626f55edc8d85887a,9519,8k+,50.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,289,c8196f55c719e2e4e3b10439d7b124a90f9f4b3c1cd39db9,10632,8k+,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,294,4b564dc097e7bbbd647ac1a6e70a11ab76351cc8415a733f,12120,8k+,40.0
fixed32_learned_2p5_s35_step10000,learned,2,35,2wikimqa,Multi QA,297,91e951fe724d2850c40cfc8c0ad4357f5ab5a6068ab7f6e6,9895,8k+,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,5,73b6c24236aac5d34a6f3aff9b258afd4be6ca8d1bdd2830,2786,0-4k,34.628974800134856
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,6,fa5a9d9cd641dccda7580dc34bdcc204b4adf85d2fd0004f,3956,0-4k,28.630704983755447
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,7,2562c68308e254c936f0c6e40ef0cd6136e98adb74ed8651,3955,0-4k,27.091633033308998
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,10,d1d5498b810d6a3e59553c6813a13a3f4371bd3a9fda0a91,2202,0-4k,30.02544482308076
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,15,c7c111ee767712e436fe4a357a47b5070ea7622e25cef977,2723,0-4k,22.740524290729212
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,21,c6381b4e3611955f928d30059f280a02a053c559cafeac7b,3481,0-4k,27.01421759062016
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,36,ebda9c3124b57e62c596151d4c9be2183f4f696ce1c09211,2545,0-4k,23.369564777882804
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,41,d84a12d7167676ad022cb901284b58a21fcd8208b545c348,2478,0-4k,29.00432859249265
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,46,41e4b254869a0f7f23eb68ddd57ff4fca6066f8d71840fa2,2238,0-4k,31.226765334088807
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,47,a3e31f3e367f2a3c656ff833c4ec78e6560f8d8f2fa4c168,2326,0-4k,51.42857092867348
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,48,ac3beec6d8ea16fc38a432eef50ad9d8df9c5b7d3334123f,2622,0-4k,36.858005557123434
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,49,4bc237ff27097bb1872f494816e8494583bf4edd6dfff967,2641,0-4k,31.808278434884972
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,54,a3a11ee5de13be1f6ab405e8e1b29f2cd07929fe9112561a,3679,0-4k,24.22907452497623
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,58,36dc87af316023680644ff7828414683f49c81830bf6193b,3961,0-4k,38.0952376101909
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,60,32ad6299b8d6ce84c15670ba9487d9222e69cefbdf035cee,3556,0-4k,31.20879076532786
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,69,db16fc26b2d7fe46dfad58d4022c88cd1b7e50270b9e8fbc,3383,0-4k,34.381550933094246
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,72,75dc6cf404ef349b77d2b336aa429d67dbb8a5cf68cef804,2710,0-4k,35.732009495754546
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,79,ccf692dbfe40b63bf3a97185921f097b8feb95d23a417a2a,2634,0-4k,31.288343076367198
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,93,954367708a9ca3e7a6ac3e47a86bfcdf183fd199e5a54137,2524,0-4k,30.238726333795356
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,98,9109471d244170c7df2c1bef1f8bd51a11e4c7e89812b0f8,2951,0-4k,24.797843212153364
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,101,0cc65ede09b9e7b90e4cfae55ff5fd655dcb080ff695cca5,6036,4-8k,31.408775587133114
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,102,117a2b9d8c8e3acae1f98ece49be831311df2909531472f7,4452,4-8k,36.87150791290846
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,103,d5e09c7a5155d25dc6320e9dd1a5b62766cc3ebd2a5e38b2,5949,4-8k,37.80821872600488
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,111,bdbebb2c94702c393b619f9146005d58fe1291474800355f,7173,4-8k,24.852070562795422
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,114,1231ee78575d7c89cedcde393289ddeada21418687316722,7628,4-8k,32.08791163324236
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,115,853f2aeea6f082063fb56b19aed190649d4c860388489296,7063,4-8k,40.358743970721314
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,117,f32c632cbdad9751714801ef4e2c8549db4b37d6f15857ba,4027,4-8k,45.108695161404185
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,119,e1c3cc7ce5dcbe10bb907e13bf9c2f669f27e5549a8a6f90,5031,4-8k,34.56221155296353
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,133,0cf41123735ff291e9a6f237f8a8b91ebd2e2ce1b49c4486,6873,4-8k,34.216867013801725
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,139,25e3311e87f666cef19fbbd2c3d031085dedcd05321b63da,6951,4-8k,26.262625797645146
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,142,f834b32d69422847913a39da5df46701738207e5d073d58b,4490,4-8k,31.63538825806267
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,144,24581c7640a62446ef310e19c657fde28f428e2cdde9927c,4743,4-8k,33.2552689048259
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,151,ac0a8e87aeea6c9cf9269e14c30968561173afe52c992ff2,6004,4-8k,36.59147822051369
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,158,78bd40bc1941dfa756213525eb8497a29457cf86a3b26010,4503,4-8k,29.999999576404964
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,159,93976b3d6c09c86df9d0b685ae6bc5805ae0246316558548,5036,4-8k,31.004366332402135
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,162,3c09f44fe2f7dc7563ac11f27610cf4893b251a8617b2ce1,6933,4-8k,30.42393969515115
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,171,b204a5760688891ab38a661093b98c76996a6dc2d6ac56b2,7028,4-8k,27.01525010617949
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,174,41377c889af26748393fa4497cff69da8b95a22f3434014b,5569,4-8k,39.0624995114068
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,189,abbf8c9f065979e10b55d2af4068e6edd071449e326902b4,6075,4-8k,28.641974848955957
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,195,9e125ceebc835431bd6a537a6fcd9a4b37fa6f1ceb11555e,6795,4-8k,30.607965989196984
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,205,adfe552eef14103cfb54b03aab01e8ac813a684867e14c00,8385,8k+,42.22737774226022
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,207,02b7582767c101b98fac43ea50a9cc739eeef42070abc1b6,10074,8k+,28.162290708437528
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,209,993c62b6063cbb6a3a99f14be76faab03fc9da02bd29e4c8,14544,8k+,38.79310300052951
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,215,a45171285df0194fff7ebccdfde7c82851e6d0188a783cfe,8266,8k+,33.33333283514446
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,227,271a9c0cfb468525ee2b1d0dd2465702ff45d5d26aa4ae7b,9038,8k+,28.35051498624987
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,236,fabb238c5ee34601c06d95a8ef66bceec13eaff260d4f68f,16749,8k+,24.890829331620303
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,242,9e2f00f9d4e9260a36fd263ddfabad32e5b52bac4e3e4166,18933,8k+,17.563738882873643
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,244,9558cdc42e5d0eef948ebbb81976c85e2bc3456ae434f570,10410,8k+,34.532373627774035
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,249,61926eab1bd79fe5c4eb1c37944964fc8f372db469472e4e,8179,8k+,35.37117855612022
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,254,00e1a8b8cfeaabd963a2c0596046c334791e0d0b4ce7b99d,10211,8k+,33.95225418525424
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,257,c40c350f0ed3bdb1262fa475b4a106b6f0c90af166f83682,13010,8k+,26.339285250159445
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,265,009e8130134cd82ca09bd7ca7aabd5c583c65de5024270eb,10657,8k+,33.248081368515386
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,266,671618f0994ac2ebb6200595a9c19f635f6e6f812629b34f,17130,8k+,37.5838922012522
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,271,7ae531670a9820f79525e82025cbb622e67cf448dce93aae,8802,8k+,28.09917307394001
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,276,9390bf94b7a10035b814b9c7b3e1eb79c9f1415ace35b44a,18930,8k+,38.64734253717707
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,280,42e71d5aa0c5c74c2a39066ae556458834977699a11ad4b6,8308,8k+,31.7718936303732
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,290,ba6567bdb74b0dc2048315126532d985693003e70c12b2cc,9310,8k+,31.687242338667893
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,296,2d74ce64491ea67c0b42a06ef439cd49bc7da7f9768661a4,22560,8k+,31.635388296099304
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,297,c5e2c9e4fb59bf37eeafcab5cc9dc3d18327eab8d5719587,13400,8k+,36.009731892730926
fixed32_learned_2p5_s35_step10000,learned,2,35,gov_report,Summarization,299,615b86063863952bd39f41c4b5d2cd0ab4d2f71780b76527,8054,8k+,30.23679371422126
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,5,3358fb88c31046f04005237c69fcb14adb6b6b9ff68ca036,2033,0-4k,21.374045365887778
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,8,085a98bc87cecb5a34bc4bad17eb8a0e90bc5d577f58086d,1543,0-4k,31.460673658076637
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,9,7d60cab38bf3dfe2d804fb4fb9b74d4b7303468a3b3de025,1122,0-4k,26.498422215565892
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,11,c2488f5c54c48f0c50fa314134062ac0ed9dd3dcd8cc824d,428,0-4k,26.905829133825332
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,19,84657617cef5cbfc4cfdb3f62beb99c2dd0969da3b61faf6,1782,0-4k,26.771653073098157
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,25,7a583216f10de86a7447d31eac510c9ee604fc97daa07879,1396,0-4k,20.253164099343063
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,29,8df78078e29034333f411ce1c024f3af276f7a5d47bfc157,2749,0-4k,31.343283082200944
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,33,fec43c9d6b2e735c38ef4a9f53d4a0530d0f17d2b7ae1adf,1594,0-4k,27.96352533598175
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,38,c226967dace7bed3a9520d2d6b51d545db7b0928adff93aa,1125,0-4k,22.222221734819865
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,40,5c8c8d3158f3342ca74e9ce9da1508e49fe9a5abb156a80c,2356,0-4k,22.335024891545785
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,45,e15e50d70d4a64727bc687f79114263f60d4e3c57987a5df,1817,0-4k,33.84615334911242
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,46,b512878e8e93311926e4fae69f7aca10293ebd6914cd69c5,2672,0-4k,27.918781227447248
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,48,c25dcbeaf05a9fa1d89c499fb3d3099ed2cf00bed267d6e1,2343,0-4k,29.81366409820223
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,54,7716f4cbdbd22287cc1d0793d5870a7cf511e68bf6d63283,1460,0-4k,30.898875914357404
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,62,d9f437028f67a9850f6c0e6696e528c919e62f72b8a59081,2344,0-4k,19.390581225926763
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,72,4f9fb40ba3a4ea202edfe8c7c1c19c80a5afa8f0ffb8d9a2,3153,0-4k,29.345371961069873
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,84,f8f03e369cc6325e8ddddc203767afe6f33b532dde410f51,2270,0-4k,28.947367923216767
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,90,b284f77807027c80d9052f3116a5f1945a921b333262a44f,1375,0-4k,20.809248058187723
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,93,8b2628d7b4f5c1c01d3bfba4b4708d876fd1639fbb31d034,2745,0-4k,24.929177977674172
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,96,4df578eab381a9fc7acab6e3dd9e278ee76cbac0a23321b1,999,0-4k,38.372092524624804
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,109,a16c4c4f21a8aff6700f991f55c90a2d442db96d3fbbf7e4,5180,4-8k,33.9943337843655
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,118,c0a8a1d30915b87ad83276cbbd6c2fd8661fc3f222da6803,6733,4-8k,28.184281342851484
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,119,d9cec6ce22fb450c177b618193791a4b17d4adfef3ed7982,4037,4-8k,28.07017493950415
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,120,76a22580c924a14073a119c8d24ed89e0a4e68d68325225a,4910,4-8k,22.56097512330831
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,122,e4248a577665c8f67f2875981264fc46e9aa1ff2c97621c4,4501,4-8k,15.498154503669625
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,124,e1fbb01b1869db16e8f5b9209844a8488038ed59c7618022,7378,4-8k,17.961164549498083
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,135,c73e8174e5abc833097bf49f3351ab4ef5aa82d097d63a80,4056,4-8k,19.4174752293336
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,146,1edbe11b5a2d2f70bd299d3d1277d08f3c73635803a5bc25,5123,4-8k,18.295217813909876
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,147,59b239f39dccea621d6e581c6df110bad126be5258d0da11,4873,4-8k,25.205478958363674
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,153,e6428339303ad2f09a020a58ee4c78ee03995a73be5aedb9,6819,4-8k,28.81355882664624
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,154,f268844ee19ae37398a8d4df6e613b52a07f1df15b2e3ee0,4339,4-8k,25.139664307527866
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,156,f7431c0b06be738121014ffc051dfdab356590a5694b41ac,4344,4-8k,23.312882972016265
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,157,3eed975e61a930aeafa932c046f731360b647a453a8b9847,6399,4-8k,35.44857719399183
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,160,fbe04e6aaec586d01aedd000f6f486a4911178c96439972f,4643,4-8k,19.944597840348074
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,163,1139c29ed1042dbdf8ec7a05c0d9e85cc9fb1c8fe0d719a5,4792,4-8k,22.285713786302054
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,164,23d2310138b1897a018af026757aa339963aa196252a582e,5758,4-8k,31.466666167267558
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,182,0b45b934e77d72ba196d30a9332f3465d71d31e26c3205e5,5665,4-8k,29.090908593894632
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,187,682752793b2c600521dae3843ce722f869f7d1bc98684944,5592,4-8k,19.580419083747657
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,190,08fd858ac2a2fe76b679bacf9a505745fba306bc5d153bb8,5085,4-8k,23.09859104961715
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,198,8c4266ab879869dde3f2ae3d1b4dafe762adfc6eb0594589,5075,4-8k,29.45736384429355
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,200,0e05cc18a8cb83168b2027b1734f77c9328fac1b3f6ff608,26589,8k+,24.207492299379624
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,205,b969d44361ef74b7f1a1d7f3918a1a8a42be06e7762d61eb,10933,8k+,22.495605862101993
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,223,13fffaa30c5a70c301713331b10614be7aedbcbad29afce4,8290,8k+,23.834196414870203
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,226,d7a887575fd560c637df062eba428da550ee09fd2f533f8d,11402,8k+,28.14371207529851
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,228,a2e7da4aad2326c788ea9f40701a870155e5358ac4426924,12573,8k+,30.913348450745637
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,229,ead1d9eaea3634444dd2387c0f9db71d206b6645744a07fb,11703,8k+,32.41895212009875
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,230,6ffd667f56771966d69444d453a0ea47155c7fd5edb229f9,8604,8k+,27.135677904888773
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,234,902f0954213482512f8d7737a2cd7b97528284ce3a7528cb,10366,8k+,22.362868725239913
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,236,b4b2f8cc86acce7961fd4a36f0c444aa3278aa12143bd289,12301,8k+,18.94736792554018
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,237,0e6ceee93e8d0ca2b37af1593344755c9e61ac2508878951,10635,8k+,27.378189755352317
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,240,183f975473276ac5455b59d398da0659f11160be1a4f6435,14781,8k+,12.472159867480833
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,252,ceda957dd07f5ce14bcb4aa39398030bd058f4458c96f41c,8684,8k+,20.10869515506854
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,259,b22189533c27ba0a810969211e53747d68392c6e765f928f,8135,8k+,28.81844330473636
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,263,bdaddc2a7890f334604f25c851178459ca0eb40e386aff1d,27973,8k+,20.833332855034733
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,264,e5dd96e502d78f8f514e850d401879c3e553cf8660976051,8813,8k+,29.023746204774408
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,267,2c65023a50d1c41ee518d051aaa5a773cdba4630c5a85aba,10244,8k+,12.195121456978008
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,269,32122db7ae55f564f38f97c0906d82d50e82a8ab1ed9da64,11500,8k+,15.041782233067732
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,270,6c6af9fdbd21aea264a79c89ccc9e00aadafbc249534cfdc,13626,8k+,30.107526387501448
fixed32_learned_2p5_s35_step10000,learned,2,35,multi_news,Summarization,289,bc7d64cd697d6337ea796624b94229516b9ff841f4567750,10405,8k+,24.598929982441604
fixed32_learned_2p5_s35_step10000,learned,2,35,trec,Few-shot,10,e660419e55969f5f323ad0dd25559df5127ac5ec4d792757,1967,0-4k,100.0
fixed32_learned_2p5_s35_step10000,learned,2,35,trec,Few-shot,14,84ff8506c130bf6985e0b423cc9fd841c21c64a8a79dc8d4,3454,0-4k,100.0
fixed32_learned_2p5_s35_step10000,learned,2,35,trec,Few-shot,17,a73f9622799addf2bea4304a8772b05f77dbde5ccb9ab240,3609,0-4k,100.0
fixed32_learned_2p5_s35_step10000,learned,2,35,trec,Few-shot,22,7c23598d1969c809dc61b21067f96177bbc1276e54dfbb8b,1990,0-4k,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,trec,Few-shot,23,2c803c3186a4e1274de0fd098886ecd042b944e8337a4b85,808,0-4k,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,trec,Few-shot,27,3f210c79fb95d23d329ead587ff0c8bf452bbae7f8abab01,1128,0-4k,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,trec,Few-shot,32,a208cb2e43d1ed4ff69bd69e39e27ae21d2bb33a020f2cfc,2655,0-4k,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,trec,Few-shot,34,739a6e9805d027428e9a688a0a9493ab11ebfab966c8097e,3494,0-4k,100.0
fixed32_learned_2p5_s35_step10000,learned,2,35,trec,Few-shot,37,000cbbd276a0783e96e7b1bdac8c038e26aced25ee9157d7,987,0-4k,0.0
fixed32_learned_2p5_s35_step10000,learned,2,35,trec,Few-shot,39,4721bfff9aa6ee1c5b9737c7888d75537210d4c301f19fa2,3349,0-4k,100.0
fixed32_learned_2p5_s35_step10000,learned,2,35,trec,Few-shot,42,461788fd69a99e5f89905760c0f8650e9bc1d75cc68e9c4f,3349,0-4k,100.0
