condition_id,method,bit_width,seed,task,category,example_index,example_id,dataset_length,length_bucket,score
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,9,4790b222821945c96a12a0d762cb39d25d2aef973f0a27c0,3675,0-4k,38.46153846153846
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,10,c9d98e3c86f1a4709342c8cc8e08681c3bf2180136c81634,4133,4-8k,6.896551724137931
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,11,0d334e5ea5df28b76fdd6c5ae46f7a7a8748d2de72f2dc60,4656,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,12,72606964555f71890369c33645d5bc3476644121d5fe23da,8493,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,13,d96e8e188e74cee444a4ad05c931df12a05734ecdeb23dce,2140,0-4k,85.71428571428571
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,14,25a2d0bc8c62a59753aea23a7c5ee1469201d3781d3558e5,8672,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,15,5ead549d2ec119a554f7a034a136fb9ee59bfe38f597b3cd,3242,0-4k,50.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,16,9b68370fb6e7556f1c145af721e968061b39aeb5527880ef,2832,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,17,8fe99f3d7b385e8a5e179b1159fa5158ff0f084c3f35360b,8489,8k+,21.052631578947366
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,18,61ada6c035b9191b469868778691b149f7ee8cb55c7aec0c,8481,8k+,70.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,19,386045621ce60fcf01c23339d70d9a40727f4fa8cc4aaae8,5623,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,20,c0965efc3a3198cc3cb782ba195cb037e3ea6846aad9066a,3650,0-4k,45.714285714285715
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,21,d6245c470659e2102aca48e660e554029cdaabc97f759b34,3304,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,22,2291b8e2aa2cdd2dde54693039d39d89aa9b22cf09f0f01c,12946,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,23,22dd5faa34d83c6e8074540e28a448e92af3791024dd4335,2725,0-4k,45.28301886792453
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,24,8c37b868ddd737ad08a0ac7665a62f2770e4fbd718b3f1f0,9870,8k+,33.33333333333333
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,25,063b7d6c23bc70fcd2d7114f86b790c88ab91fef00615f83,8481,8k+,70.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,26,501b4bb14f7ebcd2561e679e55c5fc29db91203ff50fca84,2176,0-4k,16.666666666666664
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,27,68f488e4502c62d3d7c3ba1ac609691bbb31c91b68064223,4340,4-8k,59.25925925925925
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,28,31c5f574ec43360f5a60fcf17441ce6267560dd577f8f5af,7489,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,29,d982b054f226d4ed1ccc41c2e42df05e1c62449d1b85e726,7348,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,30,c4fb658de4279a6edc9f352463e7064c7994ba6ffee8aa8f,12948,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,31,eef916bafedc4d3103c387b476675b6d465f906b82af644c,7445,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,32,4d8bb8fce941b44e0c37bd84b4062d68ba6928e3d74c9839,7709,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,33,e2a953330c796cf85a0e0c8070da1c96ef7e5be2f58a05ba,6727,4-8k,33.333333333333336
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,34,ecab017b3641c8111921c51f510dea9932ed70bb0a083183,7584,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,35,b6b1bd25aa726f9936769c62f3546f7486243810c48f13c7,3251,0-4k,28.57142857142857
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,36,0ff6f47407e376cd3868364ae0b260e70bd41e1b6d416de8,10138,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,37,a9bc05b2bdf91f05ff940f3aa6daf6223c04dee6b50a81d9,2321,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,38,29665452f5ceb1467ef13ef3e330148d6e27996b071f9edc,7672,4-8k,8.333333333333334
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,39,94998e3b1e2c834bfd79394a8f27d6def6282ad42cdaef06,2189,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,40,fbb98ceda2b927fba0dd0c1495f3d69378198cf4dd79acdd,8505,8k+,77.41935483870968
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,41,152f5c9a5fef5b8d94abfa7b636ed176e93e4f65fdc101f4,10709,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,42,18a34cee09c942c9b68e04f91bce2c3c35f6c1398a93592e,12363,8k+,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,43,ccadc21540e5c32f812be87b10763649c0484c90011118f0,11283,8k+,80.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,44,ef415a65d666203c6325a5c30b694b0bb2562192aa01e7d9,8651,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,45,42488c48a2a20024449c358c413d36278cb4bcd65af349ad,2041,0-4k,16.666666666666664
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,46,792f26d086a06374cef8563d1d858ffcfcd3b5c82574555a,2104,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,47,36bb21a3d48300f6b781991afb4ce2ae1bec990c4686ac17,6696,4-8k,26.66666666666667
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,48,7b881944ef167a57f2ef7c39784bfff3b1f36f0b1bb4f64c,3962,0-4k,35.29411764705882
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,49,41b0f7faa4092101f2c594de7fa8de1603bfe516a745f0ff,2348,0-4k,15.384615384615385
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,50,16992b77b1e5f32adb6aa94b078ab81158a4c918bf28bd76,10370,8k+,20.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,51,572885ea30b492ff74a095593e06280ec217de9a598d26bd,7551,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,52,3463458467f30e9042e9da2defef45547f40159364abe782,10411,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,53,e9cf97a107a5e1f25ec30a79c83a7e894a782c7721e98e68,3084,0-4k,89.65517241379311
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,54,b81167cb8b5702c0ac456969a039745c760df78de874b943,8949,8k+,50.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,55,9d2576657011dd8e755c9839af967b132274559e1f8744d9,12819,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,56,6b5421aab2228197cb61f84408f30d7fea1e4ac37539f510,7342,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,57,1f99bdc838eb913735f53a063e886af7140c0203b5f49d30,3034,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,58,6adda189ea94bfa847c58952b19e119a12168cb2fc107f4e,3498,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,59,5fa83d91b2b29cd45e7a15baad6c087765c1a4575e7560df,3536,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,60,ed9a897fc2d815fbcc5c42381626ba84ca822b9852864a50,5465,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,61,af03df7ee9efd693d849c0e9229bc2c42200e81ae9fce955,4618,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,62,52429a8971455e70b8ff4c98de79a7399ca35295a476e1f8,3856,0-4k,70.58823529411764
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,63,a2e2006cb814e7dc3d535e0524597c0de46e0ef9f07d7824,10136,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,64,f1e6fe5057f6b384e4f7346d73f9b61b29ad252d8733c6fb,5642,4-8k,41.02564102564102
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,65,b1ed62f8c105ad4f179c02d3b72cb173efb911a68e6c0d2d,2991,0-4k,15.384615384615385
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,66,610644f1cf82301f44686b2103ed5bdcf6fcc108ab371f1a,3748,0-4k,24.324324324324323
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,67,17d8486a42a897571df2ce7d53c8b810b257408ec479da64,16791,8k+,80.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,68,adfaef239253068f10640814010584910a652989d98072e1,12565,8k+,33.333333333333336
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,69,96aaa308d579f7f72974f90cf2b614506c2def2659113242,3025,0-4k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,70,90f51f024326d4e6304535021eb8f6836616a881e2b36ff5,10914,8k+,7.692307692307692
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,71,37991aa0166a830a3d6a44846bf80f38801bbf1267fc2958,2966,0-4k,59.25925925925925
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,72,a80e647a31295b2e23785719101e4cdbbf8d5952d05e46bb,4646,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,73,8414105f165ae3a956c95b69bb375252d9c7d5b442987af1,1260,0-4k,71.42857142857143
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,74,5e79fdf76e929e1ac2c2db3e4bd1b274de7b117a30104ae4,2931,0-4k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,75,87121067a48cb26bef61d022077239fa38f9545060d3f7e6,4576,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,76,72cff3ad556f0563b9e4ee417118f0154de21b0b5ff2179c,6713,4-8k,63.1578947368421
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,77,c20b0d4ee1bd7dad0a2a2d37d0e4a3da486bf351fc675be7,2952,0-4k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,78,bfa2b3ff8abc528170ad16068ab21de02fc3525c462a8510,7907,4-8k,72.72727272727273
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,79,430d3be5c7562e4fb48c4aca077343768c468ca3577aebe0,12825,8k+,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,80,77b37159d54686fb4bc4d00afb1df5f02ce46777a093b233,3535,0-4k,10.526315789473683
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,81,8c4a8e3223f3574c918e36d25e241f254fed0f7db5586e7a,8889,8k+,38.095238095238095
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,82,48f23f54bd866fcde12c8ca93adafee1ddc2103758280280,7906,4-8k,80.00000000000001
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,83,0e9b060ad7fd6d6611c9af87af9e6e471a3b4553a1647d4d,9756,8k+,14.285714285714285
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,84,d2f609117e4907f37d760a7575e2d95ce5789ae841515f41,4091,4-8k,44.44444444444445
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,85,4d2b8aaf0836b00cdac1b2793bb8b875a1095340e2ff21df,6826,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,86,393dd0b5413281428f1ec559fea8de5a71f2d31e4083a07d,9790,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,87,00c7c19a3315779ea7d7e39753dc21c85f1fd8ef0315b025,10906,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,88,3ffd770618500268d97a2a6b829fc9c4df122a893d26c98c,9747,8k+,26.086956521739125
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,89,244f6f1271e2f0e51d359c5aba993a075344bfd3664a0efe,5107,4-8k,80.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,90,2dc43735375a7e4beb857bc6d2b69718458686f2d81b796e,3247,0-4k,57.14285714285715
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,91,750ed6eaf7bdac0fbe0cc3273c7d0397f0c4e06cdfdd8959,4185,4-8k,33.33333333333333
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,92,e9345d604e0c080549d84f6228dd80b98947b399c3fa21f8,4520,4-8k,88.8888888888889
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,93,82d345bd6a45ebd3e89d163d00ec6b371fc50ede32dab6e7,14815,8k+,25.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,94,b7241a7b766b444f8c8d20fb8151ad49bc1b342885d8c007,5399,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,95,198b2a1122828dd5539b9c9baf7b36849ecdeff4f804b2e6,3326,0-4k,62.857142857142854
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,96,d0f71889df9e30e798986b675ac723e1bf73ddff28a5e147,9675,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,97,51e395890412de4220e781d33728cef2b194dee95ec88cd5,3523,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,98,00ee65cc12b74ba2fa23d8052aefdf49d570db2c20b6c48d,3053,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,99,f6ef328ce76573341223c0c5a000c8a420f2079d5fbcc5ee,6092,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,100,a8dc2cd77df0b966551a12d7327d4ea9b924073b38a975f2,3119,0-4k,60.37735849056604
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,101,b95f188a44a6abc37e88a3305a0e7c245247c645e838bf49,6190,4-8k,20.689655172413794
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,102,7c1f7faaa594745757654e934c028f3f4f4910ebef8b2be3,10397,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,103,cd2b025da473ee639d63a744484431562aed2e6d46a0cf39,3687,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,104,6d1a795afe9ef21c1e7f3be42d318f556c9533ed868483b3,12369,8k+,33.333333333333336
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,105,77aeccecce3f6365c319cec77229fab1e3f216b3d1fe2b71,4810,4-8k,45.454545454545446
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,106,c6ca46311bee49d57961cad544bdd086b2fb46b57db46c7d,2722,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,107,c5dd19d2a889acfbe4bfc891a78499da637b5b29b88c4cd7,2145,0-4k,15.384615384615385
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,108,8a39a9ba5708412747dd4e2f5c23183db601405f06cd1a2b,3547,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,109,815b1cb762d5f13120230eaf064a656a1ca14cb3e80de012,9805,8k+,13.333333333333334
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,110,f7688c5f9d7058d07841438e44793bef0fe89901391a6fbb,4147,4-8k,30.76923076923077
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,111,e2ac2e89d5bbb92fa33c1cd2ee31eee105fba65d1e78dfd5,1280,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,112,9476cb78b666b5603bf6e69669889a6d599e42572a5b4616,10274,8k+,45.45454545454545
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,113,aa00933e772db0dba1c0198c4d3efbfbf1bf976405fa5020,2573,0-4k,81.81818181818181
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,114,b557ab306855605f6dd6fb632e59781110e866c1755eda22,3534,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,115,d6cd321f9e0839cf266beb5f795aabb59561c9767e96f90e,8496,8k+,85.71428571428571
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,116,6fef30d338736292fec59c01b40b973a55b8e68b2162ec53,4438,4-8k,50.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,117,0a9d7cb6975f2ea2a07edb28b418c1efeb3413849f29b37b,6622,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,118,f175082600b74404f64ce00afccc4fd13335deea38f7d577,7897,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,119,a2aa7b42d5142b80a8418a9d58a310065002adf9a0b4af2a,9393,8k+,28.57142857142857
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,120,fb4809ac2adccd06d6aca2bbf578695d034099dd028a7280,9178,8k+,72.72727272727273
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,121,00c86b6ec7a4d92a2524cf61234296271b11bce5f43dcad3,5121,4-8k,53.333333333333336
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,122,248582e11779596380816518d427b6f74e6bf8971137f6c8,9796,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,123,aae9f009fce36316308223a696403d8805f7f35af5107bdf,10500,8k+,10.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,124,908b7ce39b31bd2330caac483bc48effdc9f815a2ba7960c,2110,0-4k,50.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,125,24079a282dc772a3b4d375b81e5ce704b3c894a97c179194,6312,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,126,1a6c19fed6361cbfbfd0df3fb7ca1e01f2a2ffa0da9903bc,12385,8k+,21.428571428571423
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,127,28626bc9f8c0e612d7480c266a6a112b333126edcff20731,4955,4-8k,40.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,128,7145724401f6f52f7104673ca553af556df2c1addcf5478d,4747,4-8k,23.52941176470588
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,129,ee3c5a86926ee509b37d8c7ca0b66af712e742a17ac5cf25,9739,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,130,37da0ac732ae2e9541209a62eca96e5153d4d1389470e4dc,8490,8k+,33.33333333333333
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,131,f7ebcac2d92642481141f7e156bda7410277ae4288f20369,16768,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,132,bf6c003b21a8cc6cfdf70d9b6929c2d3919e743e64ce01d2,5948,4-8k,47.05882352941176
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,133,c1e727ece41ae67fbbd2b63916b7bf1235ac7fd9610f83c8,2478,0-4k,80.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,134,3ae4fc4e82d5d07dae328f7a128404dd5ed40be287eb3487,2957,0-4k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,135,741f37778b75805b150988026cf24e53885d61d47a64bd05,16781,8k+,11.111111111111112
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,136,0341918eb6c15fb6a643be6f6e80c9b1d537ba54aa365485,4466,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,137,6a5ea38b61e745244a8b1242b8a9bcb416c6fc09ff58196c,6537,4-8k,50.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,138,ab17d4b9cb5ff1389ae74e0269a3bc1a1837586a504b0ec2,7351,4-8k,35.55555555555556
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,139,21bb51e4ed632a1193f029610939118b6c3ed1e8b312f838,5395,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,140,d23aec43c9275762ee0200f94f10b408b48337336beaf13a,11969,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,141,8ecffa3d29ff37c657c4e15c22ead5286cf205bc75aa3003,14317,8k+,87.50000000000001
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,142,b64dda3ae7cb3848b80cea3961a2f52320e11b19045931f9,9752,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,143,73d5823be46a51a23d52c23bc6e787c231fa3931b6446afe,3513,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,144,c013cef337f01c06a844c957a8da2635d6bb430c9045f4e3,3563,0-4k,55.99999999999999
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,145,8b1e9575286b24ab232b3874b97a937fbbce10d6fad6e097,5457,4-8k,18.181818181818183
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,146,d629526ca57cedd97bf583c643ba3ae7f1ec858c832f7321,4559,4-8k,25.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,147,f22ae40da8ccd470c995266c94d875402ca20b3c853b5112,3040,0-4k,50.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,148,8e90f8d138a1f6eb290de68a027dea865c913b63b8f241c8,9864,8k+,15.384615384615385
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,149,eadcb6b56e5521d72b195ba41007b89e949c395c9361b4ce,2574,0-4k,11.11111111111111
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,150,18b84ab65f0d863cbe42164ae64d18fb2a240cc5dfb2b8be,3681,0-4k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,151,40ce191b2b2d361cbdcdefed7c282049194853a77573037a,3374,0-4k,51.28205128205129
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,152,e9e89c5faa8e5d8d702ff66c48e1f267b86ad447b9914e0c,8572,8k+,28.571428571428577
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,153,335b5773fc15d4867c245804d85f3e97e77233f0692f8a12,5806,4-8k,38.70967741935483
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,154,e28357354917ba0c909320cfcf0a60e799a93d10dc9bbf2f,5117,4-8k,11.76470588235294
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,155,8050d14c49310d4a924b2e3379ee0e09899ccc6959dc6c66,5470,4-8k,72.13114754098359
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,156,b6ec754d8e2cdc8334f3d3a6e7e8968d5ccaa50abdf3be53,14809,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,157,70b977394f382bfbf272b90da86e4abb33d264f140398ce6,6109,4-8k,41.66666666666667
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,158,e05f9b7ab17a095ea7527824b6e4b5512a02f0bf2026aa9e,2106,0-4k,40.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,159,7c968370909be9f48cc99186f365e940de6928fcc4926ebd,9790,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,160,095b5947f7eb707ef2ef32effe0929486330d093b557bf89,3560,0-4k,20.51282051282051
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,161,3186f38ef6828f69341f07dfd8e5fa9df391d518b84793f3,2772,0-4k,30.769230769230766
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,162,a35ddc134d17b063cffc496200fff3adda2557856e3fc1e1,13666,8k+,50.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,163,bcedff0a6829ca68f2c33247af3bea6f5fa81c8d2d940fa2,6433,4-8k,44.44444444444444
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,164,51abd2060651563dfb6982a9e5380c6dfdf7c4917056feed,9365,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,165,b4d69195880d872f66d3ecb1bc2bd79a77a261613c5973cf,8201,8k+,8.695652173913043
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,166,f4717221b7fd38ad210dc530d831fbf2ed029610a3a974a0,8963,8k+,82.3529411764706
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,167,464f89d5c7bce539575f56018a404625af0a69fb44dd02cf,13997,8k+,30.76923076923077
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,168,49a02ee5f39f4eb423975301ff21bf813da7a197f9ef1bfb,4473,4-8k,30.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,169,9b7f93ecaa562151af66fb632acf0fe59600a727c5573728,6444,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,multifieldqa_zh,Single QA,170,85c09503fc369e433c8a3421925ca49dedaf318296d69239,4688,4-8k,0.0
