condition_id,method,bit_width,seed,task,example_index,example_id,batch_id,batch_size,batch_padded_prompt_tokens,prompt_tokens,generated_tokens,batch_prefill_seconds,batch_decode_seconds,batch_decode_steps,batch_total_seconds,prefill_seconds,decode_seconds,decode_seconds_per_token,total_seconds,peak_gpu_memory_bytes,theoretical_kv_bytes_per_token,actual_cache_dtype,allocation
uniform2_identity,identity,2,,passage_retrieval_en,234,e7811d73665185de5603a598104524b57714146d3f462bae,passage_retrieval_en_batch0012_examples234-239,2,23242,11603,32,15.842346534132957,4.103648729622364,31,19.95373142696917,7.921173267066479,2.051824364811182,0.06618788273584458,9.976865713484585,22629076992,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,239,763cf6ac464e16d4f5d61b69b685a6771fef3cfbe5fc326d,passage_retrieval_en_batch0012_examples234-239,2,23242,11621,32,15.842346534132957,4.103648729622364,31,19.95373142696917,7.921173267066479,2.051824364811182,0.06618788273584458,9.976865713484585,22629076992,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,241,be00adeeffcad8daaccc6a38ebed198d6fb9ec7a5c9b45e7,passage_retrieval_en_batch0013_examples241-244,2,21930,10965,32,14.720454670488834,3.925399098545313,31,18.653496384620667,7.360227335244417,1.9626995492726564,0.06331288868621472,9.326748192310333,22263609856,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,244,d7e7f1a580211adc3e285436ea0ea050f517295b44b3873d,passage_retrieval_en_batch0013_examples241-244,2,21930,10622,32,14.720454670488834,3.925399098545313,31,18.653496384620667,7.360227335244417,1.9626995492726564,0.06331288868621472,9.326748192310333,22263609856,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,250,e43207ead78dff438a2c02a45fe0036e58262d649ad77cd9,passage_retrieval_en_batch0014_examples250-256,2,23990,10931,32,16.491015065461397,4.201011771336198,31,20.699726197868586,8.245507532730699,2.100505885668099,0.06775825437639028,10.349863098934293,22837434880,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,256,0558770af31e1af3d7754b33a2e2fd09c21452664bffd536,passage_retrieval_en_batch0014_examples250-256,2,23990,11995,32,16.491015065461397,4.201011771336198,31,20.699726197868586,8.245507532730699,2.100505885668099,0.06775825437639028,10.349863098934293,22837434880,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,257,39baddd024bff34c01e5e07a9a024a3ae2389bd352deaf68,passage_retrieval_en_batch0015_examples257-266,2,26440,13220,32,18.732008574530482,4.533305950462818,31,23.27288096398115,9.366004287265241,2.266652975231409,0.07311783791069061,11.636440481990576,23519898624,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,266,12a3582eafa8ed4c04e820bce51dab92cc4aed3c7111db81,passage_retrieval_en_batch0015_examples257-266,2,26440,13209,32,18.732008574530482,4.533305950462818,31,23.27288096398115,9.366004287265241,2.266652975231409,0.07311783791069061,11.636440481990576,23519898624,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,267,6801ef085bce7cbf2561b9019892784dde99bc33059de016,passage_retrieval_en_batch0016_examples267-271,2,27518,13168,32,19.708144268020988,4.677852001041174,31,24.39354400895536,9.854072134010494,2.338926000520587,0.07544922582324474,12.19677200447768,23820180480,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,271,ca930cc5a87a4c30583b3ea148cde22fd39cafe0eb74d6b3,passage_retrieval_en_batch0016_examples267-271,2,27518,13759,32,19.708144268020988,4.677852001041174,31,24.39354400895536,9.854072134010494,2.338926000520587,0.07544922582324474,12.19677200447768,23820180480,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,272,aaade4add8c7db17c2d36ddca6b8c1c9a0271e7862caebff,passage_retrieval_en_batch0017_examples272-273,2,26192,13096,32,18.380829747766256,4.502589015290141,31,22.891658291220665,9.190414873883128,2.2512945076450706,0.07262240347242163,11.445829145610332,23450816512,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,273,a8840415a24e555ee60651465471bd97740ab86966ce31ae,passage_retrieval_en_batch0017_examples272-273,2,26192,11685,32,18.380829747766256,4.502589015290141,31,22.891658291220665,9.190414873883128,2.2512945076450706,0.07262240347242163,11.445829145610332,23450816512,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,284,9ffc457a98f9ff48c1c671e361202f819337c35d1c825f4c,passage_retrieval_en_batch0018_examples284-285,2,23508,11048,32,16.064124090597034,4.137474646791816,31,20.20907497778535,8.032062045298517,2.068737323395908,0.0667334620450293,10.104537488892674,22703172608,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,285,2dca86e4858483b4b2dde86f486bb055c47e4921ca331621,passage_retrieval_en_batch0018_examples284-285,2,23508,11754,32,16.064124090597034,4.137474646791816,31,20.20907497778535,8.032062045298517,2.068737323395908,0.0667334620450293,10.104537488892674,22703172608,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,288,dad48481e1f11b872a0aba904e6717977df25aa36afa021e,passage_retrieval_en_batch0019_examples288-298,2,24412,12206,32,16.87769511155784,4.261390179395676,31,21.146503364667296,8.43884755577892,2.130695089697838,0.06873209966767219,10.573251682333648,22954986496,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,passage_retrieval_en,298,02028456d1e96b38270ca099d5b26b59dfad767d6314f035,passage_retrieval_en_batch0019_examples288-298,2,24412,11951,32,16.87769511155784,4.261390179395676,31,21.146503364667296,8.43884755577892,2.130695089697838,0.06873209966767219,10.573251682333648,22954986496,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,1,d1cdb285b1f1b73f8d637fde4adf331aa839bb2e31eb8599,lcc_batch0000_examples1-8,3,9213,1633,64,4.94899351708591,4.644537465646863,63,9.60853180103004,1.6496645056953032,1.548179155215621,0.024574272305009855,3.2028439336766796,19646026240,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,2,2332b1a0569df7051e4f8442139c2dbbdf7b27bf1ef7cd16,lcc_batch0000_examples1-8,3,9213,3071,64,4.94899351708591,4.644537465646863,63,9.60853180103004,1.6496645056953032,1.548179155215621,0.024574272305009855,3.2028439336766796,19646026240,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,8,aa71378f81d8fee260faf0e1cf25590c02b8a2f4ff5ded68,lcc_batch0000_examples1-8,3,9213,2504,64,4.94899351708591,4.644537465646863,63,9.60853180103004,1.6496645056953032,1.548179155215621,0.024574272305009855,3.2028439336766796,19646026240,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,13,19ce7eea60fb00ea9e13296e05d1b64301152439fb8a88f2,lcc_batch0001_examples13-17,3,25188,8396,64,15.79366952367127,9.096131198108196,63,24.905385173857212,5.264556507890423,3.032043732702732,0.048127678296868766,8.301795057952402,23206944768,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,14,bcd0194211a51191ba420ba81d1fbd3578d39821783bd335,lcc_batch0001_examples13-17,3,25188,4461,64,15.79366952367127,9.096131198108196,63,24.905385173857212,5.264556507890423,3.032043732702732,0.048127678296868766,8.301795057952402,23206944768,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,17,e7f7901dba75ce27695abf8291df5b472f155e4b7cf57569,lcc_batch0001_examples13-17,3,25188,2226,64,15.79366952367127,9.096131198108196,63,24.905385173857212,5.264556507890423,3.032043732702732,0.048127678296868766,8.301795057952402,23206944768,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,22,eed31a60b2b619d0d6e7f0a366fbd64a29d110c6a51d5a73,lcc_batch0002_examples22-61,8,27744,2352,64,15.107987940311432,9.569265550002456,63,24.69711539708078,1.888498492538929,1.196158193750307,0.01898663799603662,3.0871394246350974,26162634752,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,23,afc69ae78edec70b690890e285882cf26620106e9a4ecc3d,lcc_batch0002_examples22-61,8,27744,1811,64,15.107987940311432,9.569265550002456,63,24.69711539708078,1.888498492538929,1.196158193750307,0.01898663799603662,3.0871394246350974,26162634752,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,25,da7e49792f3a2d27863309727df4e926e397b98ea5c7a30e,lcc_batch0002_examples22-61,8,27744,1656,64,15.107987940311432,9.569265550002456,63,24.69711539708078,1.888498492538929,1.196158193750307,0.01898663799603662,3.0871394246350974,26162634752,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,41,016acda6d2273fce43a10dc6e2ad33d83b7ffccc9151ac09,lcc_batch0002_examples22-61,8,27744,2192,64,15.107987940311432,9.569265550002456,63,24.69711539708078,1.888498492538929,1.196158193750307,0.01898663799603662,3.0871394246350974,26162634752,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,50,558f671494850fdb1783371aa9016d6202151b1b538c13a5,lcc_batch0002_examples22-61,8,27744,1562,64,15.107987940311432,9.569265550002456,63,24.69711539708078,1.888498492538929,1.196158193750307,0.01898663799603662,3.0871394246350974,26162634752,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,52,32695d486ee42a0b353779c1630f31bd4c2d1f8cedfd08a6,lcc_batch0002_examples22-61,8,27744,2634,64,15.107987940311432,9.569265550002456,63,24.69711539708078,1.888498492538929,1.196158193750307,0.01898663799603662,3.0871394246350974,26162634752,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,58,b2821f4a0fef62fd70ef5f4e22b1d56b272a3581d330dac8,lcc_batch0002_examples22-61,8,27744,3468,64,15.107987940311432,9.569265550002456,63,24.69711539708078,1.888498492538929,1.196158193750307,0.01898663799603662,3.0871394246350974,26162634752,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,61,15f8dc07ac00de89bef4a540779a97a1c2e491a16ec5d225,lcc_batch0002_examples22-61,8,27744,1241,64,15.107987940311432,9.569265550002456,63,24.69711539708078,1.888498492538929,1.196158193750307,0.01898663799603662,3.0871394246350974,26162634752,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,64,0d3afb189bb00a990623e240ef8ba5471967cad0f74be49a,lcc_batch0003_examples64-95,6,28428,2932,64,16.099085560068488,9.634273521602154,63,25.752407172694802,2.6831809266780815,1.605712253600359,0.025487496088894588,4.292067862115801,25283968512,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,65,d2b99a092efbc978ff9dd59d6420db92fd3f7d95a5769348,lcc_batch0003_examples64-95,6,28428,1242,64,16.099085560068488,9.634273521602154,63,25.752407172694802,2.6831809266780815,1.605712253600359,0.025487496088894588,4.292067862115801,25283968512,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,78,2d9194c77a619cfea6ab57817de1e00fa23d7a47b317043a,lcc_batch0003_examples64-95,6,28428,4738,64,16.099085560068488,9.634273521602154,63,25.752407172694802,2.6831809266780815,1.605712253600359,0.025487496088894588,4.292067862115801,25283968512,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,84,9e99b91db2d990fbd559f63ba39622bf1c97aaa7f105a287,lcc_batch0003_examples64-95,6,28428,1504,64,16.099085560068488,9.634273521602154,63,25.752407172694802,2.6831809266780815,1.605712253600359,0.025487496088894588,4.292067862115801,25283968512,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,92,dc6be0ef58abc3144c039a40c84dddabd1490e8457051e1c,lcc_batch0003_examples64-95,6,28428,1883,64,16.099085560068488,9.634273521602154,63,25.752407172694802,2.6831809266780815,1.605712253600359,0.025487496088894588,4.292067862115801,25283968512,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,95,f543c290a8be15fe20be426000cfed4819911e0cccae9626,lcc_batch0003_examples64-95,6,28428,1813,64,16.099085560068488,9.634273521602154,63,25.752407172694802,2.6831809266780815,1.605712253600359,0.025487496088894588,4.292067862115801,25283968512,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,102,e14e35f177d9ba393959b9d478b3ae2f2d56e104c871bd73,lcc_batch0004_examples102-103,2,29092,14546,64,21.251379245892167,9.933305893093348,63,31.200186586007476,10.625689622946084,4.966652946546674,0.0788357610562964,15.600093293003738,24276455424,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,103,99a5312912d8af14418c3beb93dd8fdebd2654a2f1e3357a,lcc_batch0004_examples102-103,2,29092,12825,64,21.251379245892167,9.933305893093348,63,31.200186586007476,10.625689622946084,4.966652946546674,0.0788357610562964,15.600093293003738,24276455424,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,107,a4bf3f805b8466b1223216081b5cf014eeddec9df3c3867e,lcc_batch0005_examples107-107,1,30530,30530,64,17.536798173561692,9.028394954279065,63,26.579477416351438,17.536798173561692,9.028394954279065,0.143307856417128,26.579477416351438,24659009024,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,111,6c7fc0dfbb754f9bc08f08a9190c83e8e7012dfd598e020a,lcc_batch0006_examples111-113,2,24244,7969,64,16.71296434290707,8.611846903339028,63,25.339515388011932,8.356482171453536,4.305923451669514,0.06834799129634149,12.669757694005966,22926015488,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,113,1d864d8dd6e3b3f8fae4066f5f2cf765b3cf2c43bb7c4751,lcc_batch0006_examples111-113,2,24244,12122,64,16.71296434290707,8.611846903339028,63,25.339515388011932,8.356482171453536,4.305923451669514,0.06834799129634149,12.669757694005966,22926015488,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,125,a9e464837370ca19c97405285a0c2d75e5a33c11a1aafc12,lcc_batch0007_examples125-130,2,23682,11841,64,16.25026643462479,8.455999117344618,63,24.721189755946398,8.125133217312396,4.227999558672309,0.06711110410590966,12.360594877973199,22769435648,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,130,6db294b63c7ab23de37dff9e04724eb68d907ebb6dae1161,lcc_batch0007_examples125-130,2,23682,11012,64,16.25026643462479,8.455999117344618,63,24.721189755946398,8.125133217312396,4.227999558672309,0.06711110410590966,12.360594877973199,22769435648,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,138,7ee41d167b9013f2f2b803434f95932a5681b00d38e17be2,lcc_batch0008_examples138-138,1,14630,14630,64,7.703502181917429,5.3371955920010805,63,13.054674703627825,7.703502181917429,5.3371955920010805,0.0847173903492235,13.054674703627825,20230031360,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,146,5455869eec2d0c881812fbf248aa937ad8c14f035b582329,lcc_batch0009_examples146-146,1,19825,19825,64,10.732648672536016,6.55887758359313,63,17.304762311279774,10.732648672536016,6.55887758359313,0.10410916799354175,17.304762311279774,21677108736,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,148,87e75cc2012fecb0f328356d63aafe9bd5c8945fb34e5c09,lcc_batch0010_examples148-148,1,10078,10078,64,5.172893820330501,4.298074994236231,63,9.484573487192392,5.172893820330501,4.298074994236231,0.0682234126069243,9.484573487192392,18962062848,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,149,63d973d14e2cb59ec34670bb1ff04f733f3634cd4625ce3a,lcc_batch0011_examples149-149,1,17952,17952,64,9.632309287786484,6.118955487385392,63,15.765342889353633,9.632309287786484,6.118955487385392,0.09712627757754591,15.765342889353633,21155381248,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,160,ecaeaa9e3094860fecd69a5572e6bac80ccc445e259a0bf1,lcc_batch0012_examples160-167,2,30330,12104,64,22.460103211924434,10.265675447881222,63,32.74040908738971,11.230051605962217,5.132837723940611,0.08147361466572398,16.370204543694854,24651178496,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,167,a363e21e464e5110be3b3f4cf865cccac4c92da1a120477f,lcc_batch0012_examples160-167,2,30330,15165,64,22.460103211924434,10.265675447881222,63,32.74040908738971,11.230051605962217,5.132837723940611,0.08147361466572398,16.370204543694854,24651178496,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,168,5a749e396f550f4bec16d4540fa6a5f7481f7eefc63ad143,lcc_batch0013_examples168-170,2,24974,10504,64,17.399676771834493,8.80665328912437,63,26.220687633380294,8.699838385917246,4.403326644562185,0.06989407372320929,13.110343816690147,23129362432,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,170,439fbc9cb88cc21b405b43d66d63ba60c7640c45f6fb3857,lcc_batch0013_examples168-170,2,24974,12487,64,17.399676771834493,8.80665328912437,63,26.220687633380294,8.699838385917246,4.403326644562185,0.06989407372320929,13.110343816690147,23129362432,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,172,81d4954c159fd26217cf1fad09bf74e524b82d5e62cfb94c,lcc_batch0014_examples172-172,1,8145,8145,64,4.136590514332056,3.856321796774864,63,8.005937354639173,4.136590514332056,3.856321796774864,0.06121145709166451,8.005937354639173,18423622144,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,176,933a81430106f5e4e53aef7d76f8ede54492413f6722c87e,lcc_batch0015_examples176-176,1,18544,18544,64,9.967586144804955,6.2576079443097115,63,16.239147871732712,9.967586144804955,6.2576079443097115,0.09932711022713828,16.239147871732712,21320283648,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,186,645ab552d4c99e65670b1301bf0b423dc7ee6b9d178f1386,lcc_batch0016_examples186-186,1,9925,9925,64,5.088768756017089,4.26222475245595,63,9.36399593949318,5.088768756017089,4.26222475245595,0.06765436115009445,9.36399593949318,18919444992,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,190,9d2dc3f573ad7cc64d1c54bc8ecdfbb2868c114b8086c98c,lcc_batch0017_examples190-190,1,17172,17172,64,9.177140912041068,5.928705431520939,63,15.118855459615588,9.177140912041068,5.928705431520939,0.09410643542096728,15.118855459615588,20938110976,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,198,2a92d790a85caf339156fe3897d0198a6b211798490142c5,lcc_batch0018_examples198-198,1,8631,8631,64,4.3933451399207115,3.9718093872070312,63,8.378324571996927,4.3933451399207115,3.9718093872070312,0.06304459344773065,8.378324571996927,18558997504,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,200,692e9501102ef27c44a9accb212ec7031a41e5324cd843a2,lcc_batch0019_examples200-200,1,17297,17297,64,9.251206319779158,5.963556058704853,63,15.228003667667508,9.251206319779158,5.963556058704853,0.09465961997944211,15.228003667667508,20972930048,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,201,c39c8ce5bb3ecea7093b620844eb10baf34aebda37104493,lcc_batch0020_examples201-201,1,19916,19916,64,10.790581757202744,6.581434475257993,63,17.385081343352795,10.790581757202744,6.581434475257993,0.10446721389298401,17.385081343352795,21702457856,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,207,d5119d291024c6c23d0a2c14f328ff4cd89641fb653fb509,lcc_batch0021_examples207-207,1,18014,18014,64,9.654993455857038,6.13450419716537,63,15.80344707518816,9.654993455857038,6.13450419716537,0.09737308249468841,15.80344707518816,21172651520,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,216,3c7bc02c365f5f8a98e9f29a9401a0b90832b709781e22c1,lcc_batch0022_examples216-216,1,24753,24753,64,13.775219529867172,7.705430937930942,63,21.493783596903086,13.775219529867172,7.705430937930942,0.12230842758620543,21.493783596903086,23049812992,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,217,d700d0a6c77d8cec0b9ffe05f9eea7b58a8b2af36fbaa29d,lcc_batch0023_examples217-217,1,27965,27965,64,15.846570221707225,8.440401235595345,63,24.300753535702825,15.846570221707225,8.440401235595345,0.13397462278722772,24.300753535702825,23944521728,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,224,5e257dacb588eede1548b87c86d7d1948fce16bb407c74bc,lcc_batch0024_examples224-224,1,48279,48279,64,30.370417412370443,14.628971012309194,63,45.01260931044817,30.370417412370443,14.628971012309194,0.23220588908427292,45.01260931044817,29603027968,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,228,f7f9c73cbeb87190ba7533fe99a7e1d11d8e9b15427feb37,lcc_batch0025_examples228-228,1,17535,17535,64,9.371636144816875,6.019196569919586,63,15.404950315132737,9.371636144816875,6.019196569919586,0.09554280269713629,15.404950315132737,21039224320,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,240,0952fb1cf4d43242a0ca796a775a4bbd7612664101b5441e,lcc_batch0026_examples240-240,1,16327,16327,64,8.676698448136449,5.734795603901148,63,14.425260476768017,8.676698448136449,5.734795603901148,0.09102850164922457,14.425260476768017,20702734848,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,244,a650514c9f435ab364b6442c3205b71e9e853eec0257a7f9,lcc_batch0027_examples244-244,1,23096,23096,64,12.734611138701439,7.3278867937624454,63,20.076387329027057,12.734611138701439,7.3278867937624454,0.11631566339305469,20.076387329027057,22588252160,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,256,38cd3e2cf8256291ffa65453250d3756eead761a8ca8761a,lcc_batch0028_examples256-256,1,30862,30862,64,17.775829626247287,9.106745267286897,63,26.896349584683776,17.775829626247287,9.106745267286897,0.1445515121791571,26.896349584683776,24751488000,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,258,44ad206402cbad485db6d26a02afd264eaa149f17e5c574b,lcc_batch0029_examples258-258,1,18742,18742,64,10.088828548789024,6.30403869971633,63,16.407402105629444,10.088828548789024,6.30403869971633,0.10006410634470364,16.407402105629444,21375436800,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,263,866ef2395db510677aaf95209d2798262b2f5f6057fa4995,lcc_batch0030_examples263-263,1,19616,19616,64,10.621382623910904,6.508264442905784,63,17.143543496727943,10.621382623910904,6.508264442905784,0.10330578480802831,17.143543496727943,21618891776,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,264,139f57683edf8f8a05836622c4222ad2da0a394e14225f24,lcc_batch0031_examples264-264,1,22667,22667,64,12.482676837593317,7.223071726039052,63,19.719045454636216,12.482676837593317,7.223071726039052,0.11465193215935003,19.719045454636216,22468754432,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,266,f02cb7479ef7bd9de982ba97759cba6fa04fd340f5bd7e6d,lcc_batch0032_examples266-266,1,47822,47822,64,30.002420272678137,14.510465998202562,63,44.526851158589125,30.002420272678137,14.510465998202562,0.23032485711432638,44.526851158589125,29475729920,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,271,5000466fd0e978528df5dc9cc04c64e82de28800ef7404d1,lcc_batch0033_examples271-271,1,21942,21942,64,12.028209824115038,7.056432349607348,63,19.097965992987156,12.028209824115038,7.056432349607348,0.11200686269218013,19.097965992987156,22266803200,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,273,47372aee575d933a7ca74a66c0300cb8016920d00cc89938,lcc_batch0034_examples273-273,1,25820,25820,64,14.43953412398696,7.956238182261586,63,22.410470688715577,14.43953412398696,7.956238182261585,0.1262894949565331,22.410470688715577,23347028480,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,275,b716a299c1c7658241057478b48c06af6a5c86f62fbb472a,lcc_batch0035_examples275-275,1,18017,18017,64,9.657559087499976,6.1323367692530155,63,15.80304909311235,9.657559087499976,6.1323367692530155,0.09733867887703199,15.80304909311235,21173487104,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,278,71331528c62d298dbe8bec79a50ac4116f0816bb3cac52cc,lcc_batch0036_examples278-278,1,31814,31814,64,18.385335944592953,9.325612802058458,63,27.72417131252587,18.385335944592953,9.325612802058458,0.14802560003267395,27.72417131252587,25016669696,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,279,2666edb375a0bdb0c84b3a8c808c36f7ada53856d1793385,lcc_batch0037_examples279-279,1,19320,19320,64,10.430105352774262,6.439982568845153,63,16.883002810180187,10.430105352774262,6.439982568845153,0.10222194553722465,16.883002810180187,21536439808,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,lcc,299,056351f8553a75ef1f3616070faa31f09fdb5d4a1fc276d2,lcc_batch0038_examples299-299,1,20450,20450,64,11.104358775541186,6.704791771247983,63,17.823004696518183,11.104358775541186,6.704791771247983,0.10642526621028545,17.823004696518183,21851204096,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,repobench-p,9,3a25616cb5ea03ff9da80a9e67105c5d33a5d27f5481b048,repobench-p_batch0000_examples9-20,3,29790,6780,64,19.446121111512184,10.388995714485645,63,29.85078188404441,6.482040370504062,3.4629985714952154,0.054968231293574844,9.950260628014803,24488859648,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,repobench-p,18,5342b06bc9ef391b79807b10296251b1b02924ec256969ac,repobench-p_batch0000_examples9-20,3,29790,4166,64,19.446121111512184,10.388995714485645,63,29.85078188404441,6.482040370504062,3.4629985714952154,0.054968231293574844,9.950260628014803,24488859648,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,repobench-p,20,f4b1a640cc8ba965011a362255c3157375b90cdb0f7c4e06,repobench-p_batch0000_examples9-20,3,29790,9930,64,19.446121111512184,10.388995714485645,63,29.85078188404441,6.482040370504062,3.4629985714952154,0.054968231293574844,9.950260628014803,24488859648,17408,bfloat16 reconstructed-K/V emulation,uniform2
uniform2_identity,identity,2,,repobench-p,25,540e570d6c2fc76fbe07ffed28b8a4e856ede57ac633d5f7,repobench-p_batch0001_examples25-31,3,17937,5146,64,10.528694519773126,7.0702465903013945,63,17.614071836695075,3.509564839924375,2.3567488634337983,0.0374087121179968,5.871357278898358,21524398592,17408,bfloat16 reconstructed-K/V emulation,uniform2
