comparison_id,allocation,contrast,candidate_condition_id,reference_condition_id,task,category,example_id,manifest_index,dataset_length,length_bucket,candidate_score,reference_score,difference,outcome
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,b512878e8e93311926e4fae69f7aca10293ebd6914cd69c5,,2672,0-4k,24.77876058774289,0.0,24.77876058774289,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,c25dcbeaf05a9fa1d89c499fb3d3099ed2cf00bed267d6e1,,2343,0-4k,30.324909251365195,0.0,30.324909251365195,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,7716f4cbdbd22287cc1d0793d5870a7cf511e68bf6d63283,,1460,0-4k,31.475409336070953,0.0,31.475409336070953,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,d9f437028f67a9850f6c0e6696e528c919e62f72b8a59081,,2344,0-4k,16.911764217803864,0.0,16.911764217803864,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,4f9fb40ba3a4ea202edfe8c7c1c19c80a5afa8f0ffb8d9a2,,3153,0-4k,22.28571381054695,0.0,22.28571381054695,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,f8f03e369cc6325e8ddddc203767afe6f33b532dde410f51,,2270,0-4k,31.718061205534752,11.180124015431508,20.537937190103243,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,b284f77807027c80d9052f3116a5f1945a921b333262a44f,,1375,0-4k,24.647886874156917,0.0,24.647886874156917,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,8b2628d7b4f5c1c01d3bfba4b4708d876fd1639fbb31d034,,2745,0-4k,20.645160828803338,0.0,20.645160828803338,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,4df578eab381a9fc7acab6e3dd9e278ee76cbac0a23321b1,,999,0-4k,40.624999537384035,0.0,40.624999537384035,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,a16c4c4f21a8aff6700f991f55c90a2d442db96d3fbbf7e4,,5180,4-8k,30.03662963485355,0.0,30.03662963485355,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,c0a8a1d30915b87ad83276cbbd6c2fd8661fc3f222da6803,,6733,4-8k,27.42474869368352,4.040403926538112,23.384344767145407,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,d9cec6ce22fb450c177b618193791a4b17d4adfef3ed7982,,4037,4-8k,28.48837159912453,6.9306929663268315,21.5576786327977,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,76a22580c924a14073a119c8d24ed89e0a4e68d68325225a,,4910,4-8k,25.999999568450004,1.4388488925003886,24.561150675949616,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,e4248a577665c8f67f2875981264fc46e9aa1ff2c97621c4,,4501,4-8k,23.36448548130842,13.333333004554193,10.031152476754228,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,e1fbb01b1869db16e8f5b9209844a8488038ed59c7618022,,7378,4-8k,13.698629748662988,0.0,13.698629748662988,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,c73e8174e5abc833097bf49f3351ab4ef5aa82d097d63a80,,4056,4-8k,20.57877766896538,5.454545260165297,15.124232408800083,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,1edbe11b5a2d2f70bd299d3d1277d08f3c73635803a5bc25,,5123,4-8k,17.204300722699166,2.7027026437408708,14.501598078958295,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,59b239f39dccea621d6e581c6df110bad126be5258d0da11,,4873,4-8k,21.27659531639657,6.77966086182132,14.49693445457525,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,e6428339303ad2f09a020a58ee4c78ee03995a73be5aedb9,,6819,4-8k,28.481012184185232,0.0,28.481012184185232,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,f268844ee19ae37398a8d4df6e613b52a07f1df15b2e3ee0,,4339,4-8k,23.48993239167156,14.8148145930965,8.675117798575059,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,f7431c0b06be738121014ffc051dfdab356590a5694b41ac,,4344,4-8k,13.55932159328419,8.888888679945136,4.670432913339054,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,3eed975e61a930aeafa932c046f731360b647a453a8b9847,,6399,4-8k,16.77018604806913,0.0,16.77018604806913,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,fbe04e6aaec586d01aedd000f6f486a4911178c96439972f,,4643,4-8k,21.92690983887596,6.603773421724816,15.323136417151144,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,1139c29ed1042dbdf8ec7a05c0d9e85cc9fb1c8fe0d719a5,,4792,4-8k,22.222221765740382,9.782608545900285,12.439613219840098,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,23d2310138b1897a018af026757aa339963aa196252a582e,,5758,4-8k,22.222221817722914,0.0,22.222221817722914,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,0b45b934e77d72ba196d30a9332f3465d71d31e26c3205e5,,5665,4-8k,22.96296258982168,0.0,22.96296258982168,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,682752793b2c600521dae3843ce722f869f7d1bc98684944,,5592,4-8k,15.060240542894482,0.0,15.060240542894482,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,08fd858ac2a2fe76b679bacf9a505745fba306bc5d153bb8,,5085,4-8k,27.741934999042666,10.679611444622495,17.06232355442017,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,8c4266ab879869dde3f2ae3d1b4dafe762adfc6eb0594589,,5075,4-8k,35.29411716040839,12.871286919321639,22.42283024108675,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,0e05cc18a8cb83168b2027b1734f77c9328fac1b3f6ff608,,26589,8k+,20.095693410956713,8.187134362436307,11.908559048520406,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,b969d44361ef74b7f1a1d7f3918a1a8a42be06e7762d61eb,,10933,8k+,17.410713970025515,0.0,17.410713970025515,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,13fffaa30c5a70c301713331b10614be7aedbcbad29afce4,,8290,8k+,17.87233996617475,0.0,17.87233996617475,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,d7a887575fd560c637df062eba428da550ee09fd2f533f8d,,11402,8k+,19.81981942537132,9.039547867471034,10.780271557900287,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,a2e7da4aad2326c788ea9f40701a870155e5358ac4426924,,12573,8k+,29.818181399642977,5.970149177297592,23.848032222345385,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,ead1d9eaea3634444dd2387c0f9db71d206b6645744a07fb,,11703,8k+,22.996515229710212,4.040403953627182,18.95611127608303,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,6ffd667f56771966d69444d453a0ea47155c7fd5edb229f9,,8604,8k+,23.493975480276532,0.0,23.493975480276532,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,902f0954213482512f8d7737a2cd7b97528284ce3a7528cb,,10366,8k+,18.9973611238574,7.142857044358239,11.85450407949916,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,b4b2f8cc86acce7961fd4a36f0c444aa3278aa12143bd289,,12301,8k+,10.204081428108662,3.6630035723007173,6.541077855807945,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,0e6ceee93e8d0ca2b37af1593344755c9e61ac2508878951,,10635,8k+,23.391812394240972,0.0,23.391812394240972,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,183f975473276ac5455b59d398da0659f11160be1a4f6435,,14781,8k+,11.070110284990688,6.763284881514157,4.306825403476531,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,ceda957dd07f5ce14bcb4aa39398030bd058f4458c96f41c,,8684,8k+,13.278007883128746,3.3707864310061884,9.907221452122558,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,b22189533c27ba0a810969211e53747d68392c6e765f928f,,8135,8k+,23.236514097277947,14.507771787591613,8.728742309686334,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,bdaddc2a7890f334604f25c851178459ca0eb40e386aff1d,,27973,8k+,22.818791511981445,2.777777664651925,20.04101384732952,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,e5dd96e502d78f8f514e850d401879c3e553cf8660976051,,8813,8k+,20.53231904361781,0.0,20.53231904361781,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,2c65023a50d1c41ee518d051aaa5a773cdba4630c5a85aba,,10244,8k+,15.833332971145841,1.052631507977844,14.780701463167997,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,32122db7ae55f564f38f97c0906d82d50e82a8ab1ed9da64,,11500,8k+,22.399999551200008,9.782608510456052,12.617391040743955,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,6c6af9fdbd21aea264a79c89ccc9e00aadafbc249534cfdc,,13626,8k+,26.72413752392985,0.0,26.72413752392985,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,multi_news,Summarization,bc7d64cd697d6337ea796624b94229516b9ff841f4567750,,10405,8k+,21.84873911870631,0.0,21.84873911870631,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,e660419e55969f5f323ad0dd25559df5127ac5ec4d792757,,1967,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,84ff8506c130bf6985e0b423cc9fd841c21c64a8a79dc8d4,,3454,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,a73f9622799addf2bea4304a8772b05f77dbde5ccb9ab240,,3609,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,7c23598d1969c809dc61b21067f96177bbc1276e54dfbb8b,,1990,0-4k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,2c803c3186a4e1274de0fd098886ecd042b944e8337a4b85,,808,0-4k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,3f210c79fb95d23d329ead587ff0c8bf452bbae7f8abab01,,1128,0-4k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,a208cb2e43d1ed4ff69bd69e39e27ae21d2bb33a020f2cfc,,2655,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,739a6e9805d027428e9a688a0a9493ab11ebfab966c8097e,,3494,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,000cbbd276a0783e96e7b1bdac8c038e26aced25ee9157d7,,987,0-4k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,4721bfff9aa6ee1c5b9737c7888d75537210d4c301f19fa2,,3349,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,461788fd69a99e5f89905760c0f8650e9bc1d75cc68e9c4f,,3349,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,f22beadff20b7f9e53d6b956dabb1c50563e481f098f8c98,,1054,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,f19f00ecedfed2f4ed6bd87c1ea239d0a369c7d1b1e4173b,,3721,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,7dfc677d5d152f68d56844b67c26eae5ade79afb3e99f801,,3725,0-4k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,67e0121d83e2b8f3f87ece5a9c26d92cfde36a552b0067c9,,1229,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,6bf7613c871a1cf7b019fcb13e622e34b8d5f1b2130ca617,,2594,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,3224876a6b70a8e3e635cf65c150705e62f8e739a1c04c7d,,3519,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,8aaf0d6fd5b8bc24e21328d23bf3b47114761a1e00b5cf2b,,1610,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,00d89171ccd33d74d91ade71aa13472c0c5167620f61a1db,,3630,0-4k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,f6928484791855eaafa05bf0e14fda717f1326cd4a5b954d,,1764,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,a1c964702b1d4bc09a734ccd4957fe5f6ee031d0f288cf40,,4870,4-8k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,2d3decd7c5e7a0daaa9be62250b942181e10155b35f2a4bb,,4314,4-8k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,b2dd53b1174c0d5199840d4c4a5027129016506708dd7ed2,,6399,4-8k,100.0,100.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,3359d75c3d48898cc401d4f40a784e1e50db579892f79a62,,4799,4-8k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,94a8661be1cf2e682bd868625ca4a8d010dff98320a96ae4,,7071,4-8k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,4029f6395e9048f5f683b213797a38915b76ecfeaf5c9972,,6112,4-8k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,515749c999fc11267e44295d0098d503d23e2b6057457f4c,,5430,4-8k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,38595c21ed5dfd17fdc30c4a71647d67568ea09e52abb406,,6381,4-8k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,fac553ce8a7c108a1de56506c4c2e3f2324ee3ba2e568c48,,5695,4-8k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,97b7a005d77ba555139b13e36540c4a184f665d8e59b5c63,,5866,4-8k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,71633c0f6ed6a2e8e85e700040de594a18e850343a370214,,4501,4-8k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,062aaffcb762ca5559b3f11c9a7f9d28133ccf814df7be2f,,4835,4-8k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,ad3a0f37af7e9df6a117d0c558a5f1f8a6d903eab9a3e188,,5118,4-8k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,93d19f1f81db95b3a1c5b2fc098973de242ec19e9eb3f266,,5754,4-8k,100.0,100.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,555c27c6c1b5c9c211f002305c32ee1a2aceffbdd4dbb147,,4214,4-8k,100.0,100.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,97674cda8a07805819c70f7b8b2db02a1f4cccbaec0c6038,,7188,4-8k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,fee1d49dabfe3c43a89947d6932c20cf9fdf0b359d48039e,,7433,4-8k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,a35bb195b7e3776af77e2cfeaef4ab133e0b6a227ebcd937,,5747,4-8k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,099dc6f0b644df54a941b3b679a687b35248d76fc85d319c,,6401,4-8k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,50456a7c27c94c95d96ef4d681ba513cda242b95dc75f3a1,,4038,4-8k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,dad1f1c38bf5fcf9c341f68ef995f98acba22ee61cfd086c,,11731,8k+,100.0,100.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,da1759a1f0a9e54830b6de603ec5a93d28b43734f64996bb,,12631,8k+,100.0,100.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,258d9a8a7ae6938881999b39e940a9a81bc27e2e276c1e67,,9384,8k+,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,48025a5bfb9c7712539abe4e8d4c2ff64c09b7f0ec69ae51,,12683,8k+,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,e757cea52dbfc0bf28348bf0f1d0f1beff5191e16368463c,,12921,8k+,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,85becb1cf0dda646aa19939edbc6f805ffd8aa985f229705,,10494,8k+,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,c116b9fad380b16c1da5f567d789ff269fff9bc579389801,,12462,8k+,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,496cfe454ee4b6c960f15ce6af8cec7f5b446c456ed0823d,,12100,8k+,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,05e531e8aa028bc5551b4e8f56f4384fc2c85504fe9032f8,,10920,8k+,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,f84dda7bd6decc80e34ba65b8af0eecdcc8707f83eaaf359,,10354,8k+,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,49d3a1bf97e4beace53a6b779c909b82e9f67b6c074fe57f,,10362,8k+,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,c394d29d2d6df5949cdab451eb80aed7510c8f68d0716487,,9699,8k+,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,5c4edd68039dfa71fcd29990b54ddcbbe9ef6f33c733d46d,,8058,8k+,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,9ccc59f1d6cfa837bcb644fedcb2fd9b4808942dc18348a7,,8620,8k+,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,4a7ac075e32f903449611fde9e4767dc7a99f1dc66d68e16,,10371,8k+,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,74e24f089073fe4049fb67529984a93d76044bae7a03da06,,8325,8k+,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,5bb5dc6d40c4c410c40d74f4f2db74d7d51abd67f2fba765,,8757,8k+,100.0,100.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,5621b4b49632163698c252c3ab3042ae87d1e88497c3c5f4,,12806,8k+,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,296462cf2d588617c449ef9d4a96d40c57ea48b65782788a,,10407,8k+,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,trec,Few-shot,d05be8a38f1ea2533f7902935e1f6c99d1194450d10d45e7,,11425,8k+,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,a6b0e6b9bf53f05d1569572cebd9359a0d4136a026613c7d,,3953,0-4k,50.0,14.285714285714288,35.71428571428571,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,4eea3cbcc28d2e2b3588987ce428800a798ba798e2eb6f5d,,2992,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,b905fd37b7ff3be088f96529a40cb48faab9fe584a6544a8,,2408,0-4k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,c392f62eb05235efcd5d07680c3cd7acc53f50726004165d,,3056,0-4k,66.66666666666666,0.0,66.66666666666666,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,9508e9685fd6b984c56ddddb5eb90f235715dd801272c375,,3816,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,b099e7017b5ca90fd7733d19de6c73cf43458bb5527fb695,,2600,0-4k,100.0,13.333333333333334,86.66666666666667,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,10b46ba322d1d3087af3ac259c78251ce11034c65818348d,,3121,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,265ea3f54487af5925b96621ea6996f05d7bb855acf0b462,,3405,0-4k,40.0,8.333333333333334,31.666666666666664,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,37a77de08c5dc62fc4b4d08ab6066e178e82d32387ce084f,,3179,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,a73fb21e88b89752cf78e2ff4f158b13c6d0deca71b088fc,,1657,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,f59935dcbf0164432f91845606f42c9b88f1c79fb162ff55,,993,0-4k,0.0,0.0,0.0,tie
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,db616c3e69c66cbc24ecf7b5b88799cee02ef2083f97dfad,,2838,0-4k,100.0,0.0,100.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,07ad9f5ccc6a03a32c84278956e139f47af88fa05fe941b4,,3811,0-4k,50.0,0.0,50.0,win
uniform2_random_minus_identity,uniform2,random_minus_identity,uniform2_random_s35,uniform2_identity,triviaqa,Few-shot,70ac7675b0747602cd69a04263e985c771529f7826c33c98,,2670,0-4k,0.0,0.0,0.0,tie
