condition_id,method,bit_width,seed,task,category,example_index,example_id,dataset_length,length_bucket,score
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,266,247aec3a792a00436b8b371eb86bbe6e46bdc5f05029c7e8,10645,8k+,50.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,267,a19b5039e3aa94a03697678cc751b306232b2a7aa4c2b3c0,11594,8k+,50.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,268,3028780b1d61923e9791e81da2147de86a3be9e559e3bd73,9675,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,269,8419d7b9bbd7db822732f59dca410050121aa69c36964cf1,11623,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,270,4cd06c998601679deb329a164b76914224ddd81d133d052a,10522,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,271,c5521b710d470612448ccb7e77d6c161b5f28f159d12af3e,12049,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,272,718f63a7f06993d0dc1632cb0114348dceb9897f821c2d55,11192,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,273,5679a28af119c49eef128407fce019942c46a7bfb755b130,10244,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,274,e5dd7853e4698d1605ac8993911f1dd498a8229cce0fb842,9280,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,275,0874617ba73c23542f0abc0a68c4792cf2c535bbec0e11b5,9757,8k+,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,276,3217ac618975993bd935ed6711f8aeaa1b310d4157667829,8599,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,277,df9e21637eedca8ff688f26f20ae83e7883c92575a225130,8828,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,278,31cd60e0e4f7769a631584652127f3f626f55edc8d85887a,9519,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,279,cdca45dc9a7a450ca91719626f641a58e92a5ce2e3fbe767,8161,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,280,87932b85c9972f32d1e88477d93d8115a87d42eaf0091ee9,8829,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,281,d4b716f9cc9884457dbe3369ee030d8b2c0e39a26036c592,10589,8k+,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,282,6db754cfbd5b3e680c13bee29dec733d35be7d4fe0f46b36,11592,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,283,1c58a30eb49959465cf6b97dc7e86d22b05436c8813c9499,8887,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,284,947f3484b4e4e37f04811bf3de2685b71145510a3fdbf906,9938,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,285,54afee9afec7cd7053b95b1f9c63f196392fd26653c0824e,9434,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,286,01f2daeaf538f2fe512ea44ea999e66a1b190a1b1d283ddf,11104,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,287,3605abcc4f4de1deab21d77ea9de019d736e6b9331123370,12233,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,288,215c97da09f739be0c873d0a2496a5fe5490e0bd2da665e5,11410,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,289,c8196f55c719e2e4e3b10439d7b124a90f9f4b3c1cd39db9,10632,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,290,c5b6ca14b3a40c33643e1d1bccb55a7898e9db8bda5780b8,11119,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,291,f1b27c9b1e5e3c79b01d560da3336cafba5dd2db5f475845,11563,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,292,081c47a97a4d7be7bdce61ef84d30fc6bb33ca65c913523b,11443,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,293,83c9affafe86b9685bac3a6f08866e566f30993f94ae0f34,12093,8k+,100.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,294,4b564dc097e7bbbd647ac1a6e70a11ab76351cc8415a733f,12120,8k+,40.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,295,9c97734975e213c99c7db7454cbe8f847934f5525772f95b,10043,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,296,690049a1a7cf75590b79f2c8cb48fb2fa62b3d6880c70aa4,9331,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,297,91e951fe724d2850c40cfc8c0ad4357f5ab5a6068ab7f6e6,9895,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,298,051d0c0da566fd0fe1d29d5d4916b118c73d76d0ae78a215,8832,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,2wikimqa,Multi QA,299,bf38d1ee9dcb2c26f2a55cde167dae2eeb4047687079a45a,8872,8k+,0.0
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,0,f91242d1926360ba71923587c1ba63e18d6a3ba749e6fbf6,3092,0-4k,35.4679798422068
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,1,9787f39937497170cf50f8309aec87d0972fda7e3642a99c,2968,0-4k,35.937499533908415
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,2,6043ce523e2bf770ac7378c4b3db3611d3fec19e891d7470,881,0-4k,16.260162184248802
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,3,ef17c7c2d0712de1c63316d387d1de6961012b07206bd418,2565,0-4k,35.5769226726262
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,4,54da2503ef9cd61e98fc39ba742772c8a15311d72ab94a08,3632,0-4k,31.818181318940812
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,5,73b6c24236aac5d34a6f3aff9b258afd4be6ca8d1bdd2830,2786,0-4k,28.178693698751793
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,6,fa5a9d9cd641dccda7580dc34bdcc204b4adf85d2fd0004f,3956,0-4k,28.397565499549483
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,7,2562c68308e254c936f0c6e40ef0cd6136e98adb74ed8651,3955,0-4k,30.35019410851792
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,8,696ffc1495c6e4840e7932648c36f847483e7cf79136fa91,3582,0-4k,31.266845904345363
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,9,dc1afcec9b546bb4416701e28661f0c245d9fc5f4a60c22e,3373,0-4k,31.44963095876221
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,10,d1d5498b810d6a3e59553c6813a13a3f4371bd3a9fda0a91,2202,0-4k,25.74257378008284
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,11,ba31b3f52529bcbe88526d39a80a7160c949efc3e3419dab,3187,0-4k,31.182795224419014
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,12,dd75bb805b5fc457bdab49c32635ed8024f47048416ab1fe,3445,0-4k,27.04081585172845
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,13,1a7bf80c730cbafed9c6b9467d47cc81282d37cf2536e99d,2490,0-4k,37.055837111391696
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,14,83f9ff1407a931e48501d64ea536af2ab3447af46371d3e3,2185,0-4k,19.607842727497978
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,15,c7c111ee767712e436fe4a357a47b5070ea7622e25cef977,2723,0-4k,39.35483824297607
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,16,c70a7894fa37b1dd357d3d131a751abd235f4e813e0253c1,3841,0-4k,23.768115527931112
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,17,9ddee8c0c1df58517aedba8e5234b711280cf8f2c3d26efc,2124,0-4k,30.061349240298853
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,18,71fed9c2f4e5d394438d8913993dc240a3db80fe1b02b712,3102,0-4k,34.76070486393544
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,19,278810715acea7581d80c9b5e20ca64bf4efed96d0db0907,3486,0-4k,35.67251415004617
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,20,d6b1ca843f4712bab59caf130093f053913d334086088018,3292,0-4k,36.56509645760852
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,21,c6381b4e3611955f928d30059f280a02a053c559cafeac7b,3481,0-4k,21.59382997035441
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,22,4d332e205d0c62da69df8156915f5adc6c1ee9c945a1f62b,2496,0-4k,42.21635834609896
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,23,256b6abf9b9ef1ad7683b86c34d71abcfe320f4d72d27ce5,2284,0-4k,33.76623326869287
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,24,0fd7e5a78ef1d4399385aba1b8d4bdbacb27592752b4c6f9,3249,0-4k,36.52173868599034
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,25,a421fedc9fbffd3be35e07241394ea96968a5f309172cf02,1948,0-4k,28.24427432200921
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,26,889aa95bee30658d255d24483adc4d76a24f1aecce806a61,3035,0-4k,25.454545043894633
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,27,a82fc190d53deee032a07443b05f0df6d0818cf9fb8cb3ac,3082,0-4k,29.06403896663351
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,28,315559a8549b86cb3d6d5d5211588a3b56422eb1d9c0f883,3389,0-4k,35.128805172079055
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,29,ec2cc16e0e29cceb15b4450fa1f88a88fbcc5af0047d1507,3680,0-4k,36.761487495558995
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,30,963b47db5071800d5cd3f7e416784db1ab922e319ead2dbd,2371,0-4k,33.21799257959077
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,31,8b763a29908bd541fd5f8885ce7b8a4074f6e58f8731856f,2521,0-4k,37.74647841056934
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,32,51da4ea0ddbef310da4706bfe886ec48c0419e7fb53850f7,3193,0-4k,29.91452941467602
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,33,7930c673af4e162c59d74dc6c633ee8db732b4f9165f6c1d,3878,0-4k,27.298049667305506
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,34,44e76272e7e0bc1edf1bfd769fe4ba5889b59ff374b16630,1609,0-4k,33.33333283360375
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,35,d0f4bf28d9fae91a2281f6f06b61ffa7fcaee2880f451c77,2993,0-4k,31.578946929711112
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,36,ebda9c3124b57e62c596151d4c9be2183f4f696ce1c09211,2545,0-4k,23.684210072908595
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,37,71c9c954fd82ec75215de34d755dbea67bd0c78388d8caef,2998,0-4k,33.5051542159103
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,38,fb97d33ec1b899ebdf723a1b853c450327052d219847fb26,3325,0-4k,35.061727948983396
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,39,a33514dfe20b25170efaa64675b03f13f73ad74f2a72eeaa,3152,0-4k,49.70059830757647
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,40,7732eca37bfe38bb9847d064f8d42ef9071dd337632ca149,3917,0-4k,28.571428116620673
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,41,d84a12d7167676ad022cb901284b58a21fcd8208b545c348,2478,0-4k,32.679738154195206
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,42,e590c1f5c3246e8822dc120c17ff9599e227ee1a763b2bba,2981,0-4k,24.463518892961748
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,43,4f5ecfa493399d3d05b461bf13424dd8257125036b3f0f0e,3948,0-4k,34.13461492761881
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,44,3843175d9cc829a846e633e388f676bddb15c0d2d731e6f2,2773,0-4k,32.70777432250645
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,45,2259b53bc7012fc13efc14900104cdb445aac92b7d64464e,2435,0-4k,39.99999951615447
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,46,41e4b254869a0f7f23eb68ddd57ff4fca6066f8d71840fa2,2238,0-4k,27.272726820064552
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,47,a3e31f3e367f2a3c656ff833c4ec78e6560f8d8f2fa4c168,2326,0-4k,41.445782632881404
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,48,ac3beec6d8ea16fc38a432eef50ad9d8df9c5b7d3334123f,2622,0-4k,33.82789268652538
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,49,4bc237ff27097bb1872f494816e8494583bf4edd6dfff967,2641,0-4k,32.92181024227337
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,50,7e42261546f2eb341113e5be328e6632f031045ae99366fb,3200,0-4k,36.45083883337072
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,51,821fe0fbbfa68c23b966fcab396ed0824ca081e744a53b6d,1261,0-4k,20.58823487490389
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,52,f619938fdfeefc99309ca89ff35bb7d774d4c562c4e25dbe,3607,0-4k,32.71889353267218
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,53,e39320f4218829055d6b21d49dae66e043519591b2fb7651,2982,0-4k,32.929781637343254
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,54,a3a11ee5de13be1f6ab405e8e1b29f2cd07929fe9112561a,3679,0-4k,25.36382495822546
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,55,38d000a747d3ec34ff55e72e59170c3d7e140db4e57d8bcb,3525,0-4k,29.032257616545266
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,56,a52b972a6051b61f61eefad3a6358e3f4f89c1a6872dd5a9,2999,0-4k,30.905076818248716
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,57,5a1f14be3b3a06a0573d307579eda8216fb13f3e418abe97,2790,0-4k,34.14634100343844
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,58,36dc87af316023680644ff7828414683f49c81830bf6193b,3961,0-4k,40.48192721899841
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,59,b404ba909fd6c4404b7e997d659e1be7bc9ce80d469de3f0,3607,0-4k,28.099173089421647
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,60,32ad6299b8d6ce84c15670ba9487d9222e69cefbdf035cee,3556,0-4k,34.497816147518165
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,61,9a51004402fbc478d05aae259cf5dddb70821aedbc62d7b2,3503,0-4k,39.21568582284678
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,62,cbfb6adb329dc4ee23dd0c5972f9596f0ba7a6fa2895431d,2578,0-4k,28.77697796967031
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,63,f7270d5ce192416ef3845ebae55ed10a991b3f99e12ddd0a,3706,0-4k,30.878859385130987
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,64,379dc6805591c1522105dd84c4f1e281dc68fc7608ffec1c,2098,0-4k,21.908126785401247
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,65,bd727508db8c0b1b05787d759390ccddb60c284d2331d057,3067,0-4k,46.206896060309155
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,66,04edae7bf8afca9405e313dc9e94fd4388588df9b2dc6f05,3009,0-4k,32.797427164152566
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,67,32653016b3ed5a73c18e2a91ce74db9db8a55f1c7c005f56,3025,0-4k,34.33242458478421
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,68,0244bc8e634ffd31a57a2d1489838de1d92750cf2823b10f,3339,0-4k,25.10288022252706
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,69,db16fc26b2d7fe46dfad58d4022c88cd1b7e50270b9e8fbc,3383,0-4k,28.256070240584
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,70,cb54f1c0ff19c8db20adc2dbe42b0e52ab5898d99a123a38,3880,0-4k,24.454148009458255
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,71,2e9e99d63c73ff3f35e9949ebd217e7f19949591bc45f558,3891,0-4k,26.455026015999
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,72,75dc6cf404ef349b77d2b336aa429d67dbb8a5cf68cef804,2710,0-4k,41.15044200333816
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,73,13416da54e1ad4f7681a4e30e66a3973ed3f812bf2af6f7a,1799,0-4k,36.094674061885094
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,74,5ceebd22b8088b51e107158a0abee9f03eef1fff3a8fbd90,3397,0-4k,30.10033394941892
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,75,268d4b10ebc5d37798cfc3e35420eaf76cbc2eeb34fa5a1e,3039,0-4k,24.915824419957154
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,76,cd96d8a3dbb09bac127d9aa3bb5c62856940380d8722160e,2961,0-4k,28.409090414918005
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,77,ef4740263d17ac0f2efd5d40bf9d2d62384c6826227aee50,2371,0-4k,41.40624950195313
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,78,20805632774864599776db2756dd833bf77890b1b9bc29be,3917,0-4k,34.48275812392655
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,79,ccf692dbfe40b63bf3a97185921f097b8feb95d23a417a2a,2634,0-4k,30.285713791608167
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,80,b0e9d2c8c2359989437802df27dcaf61793a478db5d42e9d,2719,0-4k,18.888888497777785
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,81,202172acdf25c88cb64f19022a0c5d5633fc19a53385ed05,2939,0-4k,34.30962295940198
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,82,caf71c812aee782e1de5a1092f377c96c1cec13842b312e5,2456,0-4k,28.87139060852434
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,83,08e24375adffea14cbb67ca5482af502e39144b4bce2d989,3187,0-4k,33.56009028349299
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,84,fd1f1c02306fcfb5b5417d74c2b20e758e5637f9f9cd4a01,1652,0-4k,19.444444020061738
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,85,6b782f748364b697ad4c66e324cb17b3f1db176162272733,1706,0-4k,29.864252918244922
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,86,1383a998d90865a428c7473962d244e68debb1045b9896ed,3820,0-4k,26.1261257083029
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,87,e698d4b3f2a959f8318aaa3a0d5d6d7f090e77c6ca05c17f,3415,0-4k,25.631067546694318
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,88,2a4ae3cc469d7961253601a36bfddf890f8f57643e7dceae,3162,0-4k,30.20134179379308
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,89,c84b609f8cf56bb43f5b4926321d96f4e6a1dee06e37dfcd,2702,0-4k,30.63063021526031
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,90,bb8fb3def4d0c95ac4f38319cb5222f4c0ae7eb65403480c,2811,0-4k,31.68831124798111
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,91,d117dc36b553cb1a57a406a870a9bf83575c74c5138f4622,3299,0-4k,27.665705571643322
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,92,bbdd0be50db54d79bb53aaae46360d9aa157779cddbbb6b3,3161,0-4k,41.44144098386675
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,93,954367708a9ca3e7a6ac3e47a86bfcdf183fd199e5a54137,2524,0-4k,27.1999995454009
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,94,06b7e18cf06f5e69ec00eac07af44f2f895ef671a07b0a5b,2983,0-4k,30.806845510990495
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,95,31b89332c3a8d2bbc08ae88e1472c8b20649515e9f3f7b48,3216,0-4k,29.3785305952951
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,96,a4d57f54f9f3a810aa558a4a3895407987f77ee8d3642b3c,3156,0-4k,35.32008785144901
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,97,3a320618d5e6fda3846d7bdc900cbbac60f0a6a686696917,3937,0-4k,32.6436776946598
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,98,9109471d244170c7df2c1bef1f8bd51a11e4c7e89812b0f8,2951,0-4k,27.480915557342563
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,99,9f9ae0a4dfba72ce9072abea1ca9c7d9df1d71be3da490c0,3736,0-4k,32.110091328339365
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,100,e48a970bf10bbd3d38cc0790fc2c1be600aacbfceefc2ce5,7852,4-8k,26.511627413207144
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,101,0cc65ede09b9e7b90e4cfae55ff5fd655dcb080ff695cca5,6036,4-8k,30.941703622835774
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,102,117a2b9d8c8e3acae1f98ece49be831311df2909531472f7,4452,4-8k,31.182795220907046
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,103,d5e09c7a5155d25dc6320e9dd1a5b62766cc3ebd2a5e38b2,5949,4-8k,42.96296247920744
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,104,e7e1f1f9a6e146e6ebe8d48bdc077647df9e3c2b0251a6d5,7674,4-8k,23.62204681453008
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,105,bb02cffdbe43c202f95f4e90ccbdca9de7b40903b401c0db,7132,4-8k,32.701421331315565
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,106,2fdfe61259a94b407ba903d149468c6fdb41942bfaec19d6,4527,4-8k,33.48214240737604
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,107,7b837a8611cd287fac63a3c99bf14a30846c2b43cdc89b7a,6930,4-8k,39.49367041876622
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,108,61a783e1bd3bbe159042de9b9c5028d504cdfb98fa2c6524,4796,4-8k,26.063829305568138
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,109,228f9186ad04ada9d0af76bbdf86395380c348f5d8e8d67f,6195,4-8k,37.825058654103024
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,110,f0cd9b760455bba1fbd2ff38eab1ac00e91b350fcf0fcb80,6898,4-8k,28.705881890834604
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,111,bdbebb2c94702c393b619f9146005d58fe1291474800355f,7173,4-8k,24.99999956732083
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,112,357977aac62ac12b4958584d44cddcdeeb3c3b2835ed1358,7426,4-8k,31.50984636103597
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,113,b95961dee2a7d15fab177df45adb9f812ec28e870f216c35,7177,4-8k,37.06421980349129
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,114,1231ee78575d7c89cedcde393289ddeada21418687316722,7628,4-8k,32.35294070616482
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,115,853f2aeea6f082063fb56b19aed190649d4c860388489296,7063,4-8k,39.44315504858393
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,116,d663d362cf66bb7ff5184a2186df6b6a8ce6c85a7f6091e0,4959,4-8k,32.01970396887816
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,117,f32c632cbdad9751714801ef4e2c8549db4b37d6f15857ba,4027,4-8k,38.41807861238789
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,118,6072c66babdeec69117aaa8acb79ce5d5e35269f2031c8a8,6032,4-8k,27.40899313252847
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,119,e1c3cc7ce5dcbe10bb907e13bf9c2f669f27e5549a8a6f90,5031,4-8k,37.24137888054961
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,120,d29b6ac32a7607a085562f87143a9bad41b7f2338a81a2c5,7350,4-8k,37.0709377290555
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,121,909c4c1ec52c09ac4e2bda864eecef21e6ead9b2a605bb77,5096,4-8k,36.09756052901844
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,122,6dfde0e263206eb1653c11474298bbc3a9c4d1d2baab95b8,7304,4-8k,23.721880973398413
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,123,8308db40d49c17134ee09bf6be699889b81b1b1b63c15199,6306,4-8k,31.57894690057463
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,124,dde4c26d473a17c454c5c730561ec833a66d7b0ebe936520,7405,4-8k,35.45454500809918
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,125,9c560a0cfeaf22e7d161b627e8eb74dfad8d7f62e5c82187,7999,4-8k,26.767676349301095
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,126,d3b3b72a2836731984ddaeedef02d1d523ca0b4fdea81a28,5415,4-8k,20.96436019433128
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,127,d0ebbf0768d67267de5c1225baf397d8b7db2292a473835c,6368,4-8k,36.717062178766525
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,128,b23be46f45b3917b16937b3a3534f8272b81de6f92844e0b,5291,4-8k,37.68844178787153
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,129,9b87bbfa9757b3bd7f408045015700759c7139394c1b2efa,5427,4-8k,25.41966378390813
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,130,3793e20cade34027c3047925aec9f328e0d7a01ac2943def,5200,4-8k,31.223628265698167
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,131,dbab3df405d97fedf5c666c85dc74eb3a36d3a919417edba,4722,4-8k,27.042253070009924
learned_K2_V2_s35_step10000,learned,2,35,gov_report,Summarization,132,47bf44b70ff7f01b0d0ebf8cf9fa785f1ae8a31c4af23621,5317,4-8k,27.088035665200845
