bit_width,seed,horizon_steps,step,minibatch_mse,last_10_step_mean,ema_mse,learning_rate,gradient_norm,optimizer_elapsed_seconds,evaluation_elapsed_seconds
2,43,1000,60,0.0005359335918910801,0.0005429735057987273,0.0005878052074817213,0.0049579322204806354,4.270225326763466e-05,0.4944408982992172,0.2638242691755295
2,43,1000,70,0.0005217518773861229,0.0005297991738189012,0.0005642340138932438,0.004942802309604526,4.278180858818814e-05,0.5770318061113358,0.3016546294093132
2,43,1000,80,0.0005141773726791143,0.0005179668951313943,0.0005455714196331969,0.004925385007680499,4.240411362843588e-05,0.6594310253858566,0.3391740843653679
2,43,1000,90,0.0005066812736913562,0.0005076560308225452,0.0005302598498011961,0.004905697503482739,4.1413870349060744e-05,0.7422317117452621,0.37680482864379883
2,43,1000,100,0.0004929227288812399,0.0004983113205526025,0.0005173250801249334,0.004883759226200989,4.093750976608135e-05,0.8245637863874435,0.4147215485572815
2,43,1000,110,0.0004887017421424389,0.0004921224346617237,0.0005071359419606621,0.004859591826266284,4.0043458284344524e-05,0.90682203322649,0.4522802233695984
2,43,1000,120,0.0004836524894926697,0.00048711697454564276,0.0004989596357017489,0.004833219153984595,4.027435716125183e-05,0.9898168668150902,0.48986371606588364
2,43,1000,130,0.00048200684250332415,0.0004804315569344908,0.0004915495170528814,0.004804667235999453,3.973319326178171e-05,1.0720678716897964,0.5276229977607727
2,43,1000,140,0.00047269900096580386,0.0004775488225277513,0.0004857588336255568,0.004773964249606794,4.0317667298950255e-05,1.1545972153544426,0.5652091056108475
2,43,1000,150,0.0004671414499171078,0.00047199309337884186,0.00048016722853596374,0.004741140494947372,3.993279824499041e-05,1.2370811104774475,0.6030240133404732
2,43,1000,160,0.0004684864543378353,0.0004678313183831051,0.0004751826032274377,0.004706228365104175,3.939380621886812e-05,1.3192571476101875,0.6405505761504173
2,43,1000,170,0.0004624570719897747,0.00046596531465183946,0.0004713678831931177,0.0046692623141343665,3.90235691156704e-05,1.402371995151043,0.678113155066967
2,43,1000,180,0.000459447008324787,0.00046182974765542897,0.00046749304428527725,0.004630278823067284,3.917654976248741e-05,1.4843870848417282,0.7157176285982132
2,43,1000,190,0.00046451203525066376,0.00046039377630222587,0.00046466966422696826,0.004589316363902083,3.768314127228223e-05,1.5664795711636543,0.7534520179033279
2,43,1000,200,0.0004577810177579522,0.00045482798886951057,0.0004607024288150119,0.0045464153616404995,3.85572639061138e-05,1.648605763912201,0.7909529954195023
2,43,1000,210,0.00045304332161322236,0.00045259422622621057,0.00045741744939857077,0.004501618154392265,3.798187754000537e-05,1.7313256934285164,0.8284978494048119
2,43,1000,220,0.00045151158701628447,0.0004500805283896625,0.0004544490943979314,0.004454968951592499,3.758338789339177e-05,1.813386008143425,0.8660914525389671
2,43,1000,230,0.00044510181760415435,0.0004487783095100895,0.00045216226118494394,0.004406513790372343,3.818997720372863e-05,1.8957043960690498,0.9037995263934135
2,43,1000,240,0.00044666940812021494,0.000444528364459984,0.0004491324424378383,0.004356300490125854,3.7006033380748704e-05,1.9783068522810936,0.9414934664964676
2,43,1000,250,0.00044408097164705396,0.0004426422296091914,0.0004465549011955114,0.004304378605318052,3.666445263661444e-05,2.0604738295078278,0.9789367169141769
2,43,1000,260,0.00044441563659347594,0.00044407125969883057,0.0004456068075034647,0.004250799376580637,3.7075646105222404e-05,2.14326936006546,1.0165816247463226
2,43,1000,270,0.0004442778299562633,0.0004423126665642485,0.00044422722008620805,0.0041956156801436755,3.634732274804264e-05,2.225247472524643,1.0542417913675308
2,43,1000,280,0.000436332484241575,0.00044047700357623397,0.0004426363228424697,0.0041388819756531395,3.7333080399548635e-05,2.3075024634599686,1.091615840792656
2,43,1000,290,0.00043694584746845067,0.00043873054964933545,0.0004410111610497648,0.004080654252425819,3.687572097987868e-05,2.390475779771805,1.1291851475834846
2,43,1000,300,0.0004340155574027449,0.00043612703157123176,0.00043900988891702324,0.004020989974194622,3.6013243516208604e-05,2.472321793437004,1.166773445904255
2,43,1000,310,0.000433133274782449,0.00043534554715733974,0.00043748492759064825,0.003959948022398806,3.554049544618465e-05,2.5550248622894287,1.204270400106907
2,43,1000,320,0.0004347117501311004,0.00043363892182242126,0.00043597150686757195,0.0038975886380751097,3.491020470391959e-05,2.637271963059902,1.2420108690857887
2,43,1000,330,0.0004296943952795118,0.0004307282069930807,0.00043383875515281493,0.0038339733624071226,3.563616701285355e-05,2.7192630022764206,1.279433734714985
2,43,1000,340,0.0004266366013325751,0.0004300419619539753,0.0004322477373463404,0.003769164975991562,3.560039112926461e-05,2.8021340519189835,1.3170915096998215
2,43,1000,350,0.0004263160808477551,0.0004286673676688224,0.0004308011349742511,0.0037032274368814094,3.547485175658949e-05,2.8839758411049843,1.3546366095542908
2,43,1000,360,0.0004300239379517734,0.00042874688224401323,0.00042999175650276685,0.0036362258174670314,3.533664857968688e-05,2.9664470106363297,1.3921118304133415
2,43,1000,370,0.0004284626920707524,0.00042689442925620825,0.00042871075279943635,0.0035682262402575863,3.485787965473719e-05,3.048731379210949,1.429829627275467
2,43,1000,380,0.00042875733925029635,0.0004248313809512183,0.000427179629912996,0.0034992958126260918,3.440405271248892e-05,3.1309513598680496,1.4673356637358665
2,43,1000,390,0.0004222600837238133,0.00042540288413874807,0.0004264803922188189,0.0034295025605825466,3.528523666318506e-05,3.2136563062667847,1.5049023628234863
2,43,1000,400,0.00042849089368246496,0.00042331506265327337,0.0004252351581185327,0.0033589153616404776,3.3842705306597054e-05,3.2956357300281525,1.5426522493362427
2,43,1000,410,0.0004200523835606873,0.0004216751956846565,0.00042378072561795343,0.0032876038768431468,3.4178545320173725e-05,3.3784677609801292,1.5800419449806213
2,43,1000,420,0.00042411452159285545,0.0004218835179926828,0.0004230243965182507,0.0032156384820165047,3.3869084290927276e-05,3.46105969697237,1.6176379770040512
2,43,1000,430,0.0004156842769589275,0.00041979623201768843,0.0004217631274198719,0.0031430901983167626,3.415613537072204e-05,3.5430780053138733,1.6552307829260826
2,43,1000,440,0.0004177289083600044,0.0004194403561996296,0.00042081134633756306,0.0030700306221410683,3.331884363433346e-05,3.6252502351999283,1.6927817314863205
2,43,1000,450,0.0004164351848885417,0.0004185305064311251,0.0004198558350832236,0.002996531854470519,3.363349605933763e-05,3.7073252722620964,1.7305945605039597
2,43,1000,460,0.000418978335801512,0.00041786434303503484,0.0004190858067446774,0.0029226664297151905,3.276783536421135e-05,3.7897393703460693,1.7681934908032417
2,43,1000,470,0.0004160812823101878,0.0004168941522948444,0.0004182164771184882,0.002848507244131439,3.289212691015564e-05,3.872789166867733,1.8057944998145103
2,43,1000,480,0.0004168393206782639,0.0004154822789132595,0.00041712109512380316,0.002774127483882086,3.262030440964736e-05,3.954809531569481,1.8433405458927155
2,43,1000,490,0.00041287956992164254,0.00041481156658846886,0.0004162048754233096,0.0026996005528105212,3.243261744501069e-05,4.03688657283783,1.880901075899601
2,43,1000,500,0.00041198518010787666,0.0004144941660342738,0.0004154346961771366,0.002624999999999966,3.200505307177082e-05,4.118973329663277,1.918542206287384
2,43,1000,510,0.0004097459022887051,0.00041362176125403494,0.00041464383506658383,0.002550399447189409,3.20550607284531e-05,4.200922317802906,1.9560910686850548
2,43,1000,520,0.0004129838780499995,0.0004133978218305856,0.00041416686217848626,0.0024758725161178443,3.18460697599221e-05,4.282916061580181,1.9935626313090324
2,43,1000,530,0.00041025952668860555,0.0004131665511522442,0.0004137069201840152,0.00240149275586849,3.118588574579917e-05,4.365651853382587,2.0311182364821434
2,43,1000,540,0.0004136489296797663,0.0004109692934434861,0.0004126192889680146,0.002327333570284738,3.09803981508594e-05,4.447774723172188,2.068813405930996
2,43,1000,550,0.0004117567732464522,0.00041114237974397837,0.0004120019044646126,0.002253468145529412,3.10417017317377e-05,4.530136525630951,2.106313720345497
2,43,1000,560,0.00041006249375641346,0.0004102142993360758,0.00041123504299261514,0.0021799693778588648,3.065080818487331e-05,4.612966790795326,2.143918402493
2,43,1000,570,0.0004091760783921927,0.0004086174536496401,0.0004101285215869873,0.002106909801683174,3.0307752240332775e-05,4.695013217628002,2.1814169138669968
2,43,1000,580,0.0004075462929904461,0.00041014189191628246,0.000410101768888467,0.002034361517983434,3.024857687705662e-05,4.777392655611038,2.2189765125513077
2,43,1000,590,0.000406096747610718,0.00040843273454811425,0.0004094299518760755,0.0019623961231567946,3.037104215763975e-05,4.859762065112591,2.2566690519452095
2,43,1000,600,0.0004049041890539229,0.0004080605780472979,0.0004088438877805153,0.001891084638359466,2.9904587790952064e-05,4.941816344857216,2.29434335231781
2,43,1000,610,0.0004050616698805243,0.00040920319443102924,0.0004089769980641576,0.0018204974394174004,2.9325519790290855e-05,5.02452127635479,2.3320508897304535
2,43,1000,620,0.0004083593958057463,0.0004074753902386874,0.0004083672416212155,0.001750704187373859,2.9381553758867085e-05,5.106473997235298,2.369745448231697
2,43,1000,630,0.00040755572263151407,0.0004061195329995826,0.0004074188875867702,0.0016817737597423661,2.8948765248060226e-05,5.188870877027512,2.4072194397449493
2,43,1000,640,0.00040173856541514397,0.00040457345312461257,0.00040622598074298354,0.001613774182532924,2.8768921765731648e-05,5.2712529599666595,2.4449112117290497
2,43,1000,650,0.00040586685645394027,0.00040505074721295384,0.0004057500062498123,0.0015467725631185493,2.8267135348869488e-05,5.353281028568745,2.4825405329465866
2,43,1000,660,0.00040243129478767514,0.00040546421660110356,0.0004056247038183269,0.001480835024008401,2.847928953997325e-05,5.435739912092686,2.5201207101345062
2,43,1000,670,0.00040437866118736565,0.0004039053776068613,0.00040494072878594805,0.0014160266375928437,2.8182470487081446e-05,5.51790214329958,2.5578611567616463
2,43,1000,680,0.0004039525520056486,0.00040277829684782774,0.0004040881610762633,0.00135241136192486,2.756023059191648e-05,5.600181207060814,2.5953317657113075
2,43,1000,690,0.0004001630295533687,0.0004025854170322418,0.0004034519718066258,0.0012900519776011673,2.7414507712819614e-05,5.683130756020546,2.6331332325935364
2,43,1000,700,0.00040035421261563897,0.0004018638195702806,0.0004028317244378203,0.001229010025805355,2.7343572583049536e-05,5.765026740729809,2.6706808283925056
2,43,1000,710,0.0004021025961264968,0.0004020710097393021,0.00040250711132929195,0.001169345747574161,2.705605402297806e-05,5.847177296876907,2.7081407457590103
2,43,1000,720,0.00040503611671738327,0.00040113931172527375,0.0004019977891050456,0.001111118024346843,2.7181104087503627e-05,5.929544523358345,2.745846502482891
2,43,1000,730,0.00040376337710767984,0.00040164311358239504,0.0004018337380262114,0.0010543843198563088,2.670563117135316e-05,6.011853002011776,2.783318907022476
2,43,1000,740,0.00040241185342893004,0.00040140837663784625,0.0004016786321074762,0.0009992006234193487,2.6560626793070696e-05,6.094534263014793,2.820774458348751
2,43,1000,750,0.0004029155825264752,0.000401194000733085,0.00040148129967226696,0.0009456213946819345,2.653546653164085e-05,6.176809594035149,2.8583593145012856
2,43,1000,760,0.0003970990073867142,0.0004011743236333132,0.0004013413416712369,0.0008936995098741332,2.606004272820428e-05,6.25875011831522,2.8957539051771164
2,43,1000,770,0.0004000069457106292,0.00040124619845300914,0.0004012936578368761,0.0008434862096276455,2.6057350623887032e-05,6.341232344508171,2.933293804526329
2,43,1000,780,0.00039709548582322896,0.0003994374332251027,0.00040058183327667586,0.0007950310484074888,2.576096994744148e-05,6.42317607998848,2.9707426130771637
2,43,1000,790,0.00040082482155412436,0.00039872211636975407,0.0003998270491826099,0.0007483818456077244,2.5412584363948554e-05,6.505837082862854,3.0081716626882553
2,43,1000,800,0.0003974000574089587,0.0003988791489973664,0.0003994151312142768,0.0007035846383594903,2.4758128347457387e-05,6.587911017239094,3.045746386051178
2,43,1000,810,0.0003983663336839527,0.0003998158150352538,0.00039958763702382347,0.000660683636097907,2.4672463041497394e-05,6.670050956308842,3.0832079723477364
2,43,1000,820,0.0004004930378869176,0.0003999189066234976,0.0003997484852555929,0.0006197211769327061,2.505521297280211e-05,6.75202888995409,3.1206567361950874
2,43,1000,830,0.00040090392576530576,0.0003998508647782728,0.0003998131274329353,0.0005807376858656267,2.4623344870633446e-05,6.833979174494743,3.1581152975559235
2,43,1000,840,0.0003978606837335974,0.00039759589708410203,0.00039892533179041313,0.0005437716348958175,2.4616831069579348e-05,6.9160914942622185,3.195653557777405
2,43,1000,850,0.00039796606870368123,0.0003976054838858545,0.0003984190898951723,0.000508859505052621,2.4493490855093114e-05,6.99830861389637,3.2330979332327843
2,43,1000,860,0.00039795541670173407,0.00039730244025122375,0.00039796896520755533,0.00047603575039319916,2.4523982574464753e-05,7.080949895083904,3.2707357853651047
2,43,1000,870,0.0003951549588236958,0.0003970672958530486,0.00039761060750881356,0.00044533276400054056,2.375776421104092e-05,7.162972703576088,3.308462545275688
2,43,1000,880,0.0003972804406657815,0.000397566327592358,0.000397600549274846,0.0004167808460153993,2.4009412300074473e-05,7.245674543082714,3.3460206761956215
2,43,1000,890,0.00039445824222639203,0.00039725434326101097,0.00039740431130930176,0.00039040817373371195,2.3485034034820274e-05,7.327970586717129,3.383673720061779
2,43,1000,900,0.00039614023989997804,0.00039753493038006125,0.0003973938196027076,0.00036624077379900804,2.3157670511864126e-05,7.410227902233601,3.421142727136612
2,43,1000,910,0.0003955169231630862,0.00039699930930510164,0.00039723034795869706,0.0003443024965172584,2.337809382879641e-05,7.493146613240242,3.4587312936782837
2,43,1000,920,0.00039623628254048526,0.00039616774301975965,0.0003967383127681171,0.00032461499231949977,2.3215900000650436e-05,7.5750888884067535,3.4962333142757416
2,43,1000,930,0.0003952044353354722,0.00039703803195152433,0.0003968648803656283,0.0003071976903954741,2.3056210920913145e-05,7.657398052513599,3.533651553094387
2,43,1000,940,0.00039667863165959716,0.0003969200886785984,0.0003968949361975699,0.0002920677795193635,2.314740777364932e-05,7.739751294255257,3.571658208966255
2,43,1000,950,0.0004002460918854922,0.0003965348209021613,0.00039676999143843465,0.0002792401910865475,2.329863673367072e-05,7.8220197185873985,3.609376400709152
2,43,1000,960,0.00039713256410323083,0.0003971754660597071,0.000396923510029499,0.00026872758437811503,2.312094329681713e-05,7.9048518389463425,3.6471015736460686
2,43,1000,970,0.0003951872931793332,0.0003951472055632621,0.0003961484529427657,0.00026054033406768483,2.2825082851340994e-05,7.987262018024921,3.6847736164927483
2,43,1000,980,0.000393976952182129,0.000395801619742997,0.00039595443050364354,0.00025468651998285496,2.3069373128237203e-05,8.069458916783333,3.7223251461982727
2,43,1000,990,0.0003946398210246116,0.00039670888800173997,0.00039623006753163064,0.00025117191913138744,2.2815178454038687e-05,8.151911653578281,3.7600770369172096
2,43,1000,1000,0.00039924259181134403,0.00039581961173098537,0.00039610607250402515,0.00025,2.3210675863083452e-05,8.234116725623608,3.797562822699547
3,17,100,0,,,,0.005,,0.0,0.03822284936904907
3,17,100,10,0.00023272995895240456,0.00023943601263454184,0.00025484923363942115,0.004883759226200989,2.533273072913289e-05,0.08252283930778503,0.07663542777299881
3,17,100,20,0.00022712234931532294,0.00022956583416089416,0.0002446231657956982,0.0045464153616405,2.358259735046886e-05,0.1650930941104889,0.1149945929646492
3,17,100,30,0.00022386177442967892,0.00022567601554328575,0.00023695370192630737,0.004020989974194624,2.2799535145168193e-05,0.24775529652833939,0.1531505063176155
3,17,100,40,0.00022078750771470368,0.000222091528121382,0.00023093255596894337,0.0033589153616404984,2.2263386199483648e-05,0.3299987465143204,0.19156263023614883
3,17,100,50,0.00021717892377637327,0.00021921118750469759,0.00022618492425580998,0.002624999999999997,2.193482760048937e-05,0.41297879070043564,0.22972679883241653
3,17,100,60,0.00021518487483263016,0.0002161975484341383,0.00022212874188150156,0.0018910846383594984,2.15233740163967e-05,0.49522873014211655,0.26831798255443573
3,17,100,70,0.00021181321062613279,0.00021313938923412935,0.00021848001703343424,0.0012290100258053754,2.078429315588437e-05,0.5774343609809875,0.30653607100248337
3,17,100,80,0.0002093566581606865,0.00021068220376037062,0.00021531057486487342,0.0007035846383594995,2.0265781131456606e-05,0.6605867892503738,0.34479501843452454
3,17,100,90,0.00020660730660893023,0.000208303531690035,0.00021247135323067094,0.0003662407737990102,2.0018569557578303e-05,0.7427590936422348,0.38285891711711884
3,17,100,100,0.00020563058205880225,0.00020643429597839714,0.0002100360108061197,0.00025,1.934106694534421e-05,0.8249447420239449,0.4210757538676262
3,17,200,0,,,,0.005,,0.0,0.038363978266716
3,17,200,10,0.00023268547374755144,0.00023942659609019757,0.0002548447451772601,0.00497075980891345,2.5272549464716576e-05,0.08287259191274643,0.07651204615831375
3,17,200,20,0.000227265409193933,0.00022954180458327754,0.00024461404694799794,0.004883759226200987,2.364336614846252e-05,0.16510920226573944,0.11484172940254211
3,17,200,30,0.00022419517335947603,0.00022598983923671767,0.00023707776054204138,0.00474114049494737,2.289312396897003e-05,0.2478758543729782,0.1531057134270668
3,17,200,40,0.0002219022426288575,0.00022279707191046326,0.00023130362337202116,0.004546415361640498,2.256217339891009e-05,0.33057230710983276,0.19142311811447144
3,17,200,50,0.00021922620362602174,0.0002206576697062701,0.00022700407467167707,0.004304378605318047,2.2338543203659356e-05,0.41312411427497864,0.2295691967010498
3,17,200,60,0.0002178690629079938,0.0002185311954235658,0.00022357281816383077,0.00402098997419462,2.203855365223717e-05,0.4956934452056885,0.26758134365081787
3,17,200,70,0.00021569631644524634,0.00021649582195095717,0.00022071013317503412,0.003703227436881418,2.1761450625490397e-05,0.5775834023952484,0.3056143522262573
3,17,200,80,0.000214095096453093,0.0002148532890714705,0.0002183368353872886,0.0033589153616404932,2.148671956092585e-05,0.6596793308854103,0.3437725901603699
3,17,200,90,0.00021098957222420722,0.0002126905194018036,0.00021603522589344363,0.0029965318544705405,2.145717189705465e-05,0.7418461963534355,0.3817502185702324
3,17,200,100,0.00020947764278389513,0.0002105691091855988,0.00021380896799990374,0.002624999999999991,2.0942194169037975e-05,0.8246213123202324,0.4199272021651268
3,17,200,110,0.00020748743554577231,0.00020827051193919032,0.0002115457089241753,0.0022534681455294425,2.0492811017902568e-05,0.9067461788654327,0.45814239978790283
3,17,200,120,0.00020575002417899668,0.00020644510659622027,0.00020946567370159287,0.0018910846383594923,2.025060348387342e-05,0.9891889467835426,0.49613093584775925
3,17,200,130,0.0002045505534624681,0.00020460560772335158,0.000207492759559558,0.0015467725631185703,1.9528033590177074e-05,1.0718030482530594,0.5343750715255737
3,17,200,140,0.00020152668002992868,0.00020250191737432034,0.00020545296067766216,0.0012290100258053717,1.9895000150427222e-05,1.1539816781878471,0.5723951980471611
3,17,200,150,0.00019979635544586927,0.00020060655515408143,0.00020346592620309266,0.0009456213946819462,1.903559132188093e-05,1.236890822649002,0.6104678809642792
3,17,200,160,0.0001974061015062034,0.00019876474543707446,0.00020153781535092792,0.0007035846383594978,1.8660444766283035e-05,1.319204829633236,0.6487388536334038
3,17,200,170,0.0001967893331311643,0.00019803381437668576,0.00020010804270949548,0.0005088595050526253,1.8476357581675984e-05,1.4016036689281464,0.6867422610521317
3,17,200,180,0.00019566041009966284,0.00019662880076793955,0.00019867818358568974,0.00036624077379900983,1.8146814909414388e-05,1.4846576303243637,0.7249177172780037
3,17,200,190,0.00019483696087263525,0.0001957250395207666,0.00019748499831153212,0.00027924019108654794,1.7863309039967135e-05,1.5666928216814995,0.7629983648657799
3,17,200,200,0.0001951728481799364,0.00019474927248666062,0.00019638502868716697,0.00025,1.780015736585483e-05,1.6496562883257866,0.8010146021842957
3,17,300,0,,,,0.005,,0.0,0.03833352029323578
3,17,300,10,0.00023275986313819885,0.0002394247116171755,0.0002548441100087163,0.004986989501499649,2.5321123757748865e-05,0.08276017755270004,0.07664314657449722
3,17,300,20,0.00022750595235265791,0.00022963353694649413,0.00024464989037685996,0.004948100551742787,2.3525526557932608e-05,0.16496993601322174,0.11489839851856232
3,17,300,30,0.00022425499628297985,0.00022605810227105394,0.00023712153719637128,0.004883759226200989,2.2940346752875485e-05,0.24786406010389328,0.15311775356531143
3,17,300,40,0.00022200358216650784,0.00022299557022051886,0.00023140920647666323,0.004794670461901176,2.2444537535193376e-05,0.3302963003516197,0.19140828400850296
3,17,300,50,0.00021953711984679103,0.00022087443940108643,0.0002271568258474024,0.004681810333988041,2.2423309928853996e-05,0.41260411590337753,0.22957180440425873
3,17,300,60,0.00021833684877492487,0.0002189633349189535,0.0002238380137990469,0.004546415361640499,2.20308229472721e-05,0.4947192221879959,0.26767776906490326
3,17,300,70,0.00021665068925358355,0.00021724653925048187,0.00022117426908914374,0.00438996896050881,2.1889305571676232e-05,0.5771096274256706,0.3060465231537819
3,17,300,80,0.00021522230235859752,0.00021598074381472542,0.00021906870550270118,0.004214185190102288,2.155665606551338e-05,0.6594079881906509,0.3442457616329193
3,17,300,90,0.00021289076539687812,0.00021424429141916334,0.00021710819043204053,0.0040209899741946225,2.1634265067405067e-05,0.7423211336135864,0.3825697973370552
3,17,300,100,0.00021201715571805835,0.00021271913283271715,0.00021532525280854029,0.0038124999999999964,2.125087848980911e-05,0.8246077969670296,0.42097357660532
3,17,300,110,0.00021048069174867123,0.00021089278743602335,0.00021351719856553376,0.00359099952730502,2.0812423827010207e-05,0.9071514829993248,0.45918557047843933
3,17,300,120,0.00020909396698698401,0.00020965309959137813,0.00021194145734433165,0.0033589153616404932,2.0654177205869928e-05,0.9899605289101601,0.4974363073706627
3,17,300,130,0.00020814372692257166,0.0002083086103084497,0.0002104653418899709,0.0031187902656921703,2.00256981770508e-05,1.0721812471747398,0.5356215611100197
3,17,300,140,0.00020593436784110963,0.00020664765761466697,0.0002088997347775987,0.0028732551002606677,2.0549105101963505e-05,1.1552345231175423,0.5738658830523491
3,17,300,150,0.00020400929497554898,0.00020503290579654276,0.00020730872022883438,0.0026249999999999893,2.0042378309881315e-05,1.2375670075416565,0.612220823764801
3,17,300,160,0.0002020687679760158,0.0002033342738286592,0.00020567248354086645,0.002376744899739311,1.9757988411583938e-05,1.3197629004716873,0.6504244282841682
3,17,300,170,0.00020084725110791624,0.00020221712766215204,0.00020425193793461387,0.0021312097343078075,1.9672055714181624e-05,1.4027729108929634,0.6886140406131744
3,17,300,180,0.00019908245303668082,0.0002003590256208554,0.00020264829928161098,0.001891084638359488,1.935648833750747e-05,1.48495814204216,0.7269407287240028
3,17,300,190,0.00019743246957659721,0.00019888753013219684,0.00020111725601314507,0.001659000472694964,1.925790093082469e-05,1.5674829110503197,0.7650613561272621
3,17,300,200,0.0001969521545106545,0.00019684222497744485,0.00019938647627862292,0.0014374999999999909,1.901221548905596e-05,1.6499764397740364,0.8033932223916054
3,17,300,210,0.00019593111937865615,0.00019589369767345489,0.00019797783452742663,0.0012290100258053693,1.896675894386135e-05,1.7321152612566948,0.8417669385671616
3,17,300,220,0.00019267458992544562,0.00019442108896328136,0.00019651655238499542,0.0010358148098977061,1.846993836807087e-05,1.8151730298995972,0.8800170347094536
3,17,300,230,0.00019275379600003362,0.00019319344428367913,0.00019515375590086997,0.0008600310394911841,1.7914715499500744e-05,1.8971987664699554,0.9183044731616974
3,17,300,240,0.0001911298168124631,0.00019168399448972196,0.0001937355850192622,0.0007035846383594969,1.7859825675259344e-05,1.9792697802186012,0.9563451036810875
3,17,300,250,0.00019100730423815548,0.0001911467988975346,0.0001926982093763801,0.0005681896660119565,1.756922029017005e-05,2.0625186190009117,0.9947180524468422
3,17,300,260,0.00018967079813592136,0.00019027446251129732,0.000191708805926861,0.00045532953809882177,1.7240468878298998e-05,2.144623190164566,1.0328892022371292
3,17,300,270,0.0001888659317046404,0.00018948194629047065,0.00019082655340681962,0.00036624077379900945,1.7073854905902408e-05,2.227115325629711,1.070920281112194
3,17,300,280,0.00018809671746566892,0.00018904905155068264,0.0001901093081080388,0.0003018994482572113,1.6822730685817078e-05,2.309371195733547,1.1091181635856628
3,17,300,290,0.0001887814432848245,0.00018874116358347237,0.00018955399757303494,0.0002630104985003508,1.7086282241507433e-05,2.3914558365941048,1.1472991555929184
3,17,300,300,0.00018777771038003266,0.00018812284397426993,0.00018895542490312309,0.00025,1.7557562387082726e-05,2.4746032431721687,1.185587301850319
3,17,400,0,,,,0.005,,0.0,0.03828662633895874
3,17,400,10,0.00023272467660717666,0.0002394275725237094,0.00025484513532094495,0.004992678667616179,2.530645542719867e-05,0.08240903913974762,0.07646629214286804
3,17,400,20,0.00022730710043106228,0.0002296104546985589,0.00024464053048811455,0.004970759808913452,2.3635193429072388e-05,0.16541851311922073,0.11460447311401367
3,17,400,30,0.0002244525821879506,0.00022614556219195946,0.00023715926138224064,0.0049343785609444815,2.3013324607745744e-05,0.2475496008992195,0.15370620042085648
3,17,400,40,0.0002220553287770599,0.00022306529426714407,0.0002314566091964227,0.00488375922620099,2.2397427528630942e-05,0.3298749029636383,0.19185126572847366
3,17,400,50,0.0002196813002228737,0.00022093609877629205,0.00022721237141115714,0.004819213889714307,2.2328040358843282e-05,0.4128314331173897,0.2299363613128662
3,17,400,60,0.0002182522730436176,0.0002190540879382752,0.00022390456816053525,0.004741140494947374,2.1985057173878886e-05,0.4950059801340103,0.26813531666994095
3,17,400,70,0.00021692962036468089,0.00021740378433605657,0.00022128087369165648,0.00465002039034097,2.19555677176686e-05,0.577531710267067,0.3062482997775078
3,17,400,80,0.00021556403953582048,0.00021621470659738407,0.00021923005415234916,0.0045464153616404995,2.1408772227005102e-05,0.6602934002876282,0.34449849277734756
3,17,400,90,0.00021347188157960773,0.0002145902850315906,0.00021734534659233036,0.004430964168300072,2.1814363208250143e-05,0.7424164488911629,0.38266993314027786
3,17,400,100,0.00021257653133943677,0.00021322858083294705,0.00021567607739979565,0.0043043786053180485,2.1289451979100704e-05,0.8251515552401543,0.4207402542233467
3,17,400,110,0.0002112175861839205,0.00021168617240618914,0.000214047392158177,0.004167439114784184,2.0865763872279786e-05,0.9073888957500458,0.4590606540441513
3,17,400,120,0.00021007886971347034,0.0002105936873704195,0.00021263775002764912,0.004020989974194618,2.0764067812706344e-05,0.9897928759455681,0.49709203094244003
3,17,400,130,0.0002093091025017202,0.00020950294419890269,0.00021136486230288282,0.0038659340912003733,2.0223331375746056e-05,1.0729120522737503,0.5353136882185936
3,17,400,140,0.00020782202773261815,0.00020825069659622387,0.00021008875393870851,0.0037032274368814155,2.092190334224142e-05,1.1550289914011955,0.573492705821991
3,17,400,150,0.00020611222134903073,0.0002070623784675263,0.00020883916731931546,0.003533873151867078,2.035257057286799e-05,1.2374934703111649,0.6116191893815994
3,17,400,160,0.00020460292580537498,0.00020567476021824405,0.00020753186884087723,0.003358915361640489,2.00710474018706e-05,1.3202629014849663,0.6499401405453682
3,17,400,170,0.0002037293161265552,0.0002048788359388709,0.00020644007815015213,0.003179432739157763,2.0045075871166773e-05,1.4024521186947823,0.6880121380090714
3,17,400,180,0.00020209360809531063,0.0002033779674093239,0.0002051740613658424,0.0029965318544705353,1.985054768738337e-05,1.4853358715772629,0.7260772734880447
3,17,400,190,0.0002009630115935579,0.00020218343997839837,0.00020395519450211813,0.0028113403523536192,1.9816021449514665e-05,1.5675527453422546,0.7642583549022675
3,17,400,200,0.00020055583445355296,0.00020042261749040336,0.00020252359623666212,0.002624999999999986,1.9380877347430214e-05,1.6499545648694038,0.8023229762911797
3,17,400,210,0.00019938935292884707,0.00019950347923440858,0.00020129772510854864,0.0024386596476463534,1.950952355400659e-05,1.7320884466171265,0.8403397053480148
3,17,400,220,0.0001960188092198223,0.00019811080128420144,0.00019998423477103543,0.0022534681455294346,1.9230546968174167e-05,1.8142726048827171,0.8784176632761955
3,17,400,230,0.00019631546456366777,0.0001967413569218479,0.00019865451625251333,0.002070567260842208,1.877890099422075e-05,1.8963663652539253,0.9166237786412239
3,17,400,240,0.00019426686048973352,0.00019492919964250177,0.00019712968478791581,0.0018910846383594865,1.8787821318255737e-05,1.9790464490652084,0.9546912908554077
